 Step       Num walks        Ene     acc_prob
         1           100       1.6885797199       0.9900000000
         2           100       1.6885780857       1.0000000000
         3           100       1.6885647778       0.9900000000
         4           100       1.6885895621       1.0000000000
         5           100       1.6885719439       1.0000000000
         6           100       1.6885388817       0.9700000000
         7           100       1.6885202945       0.9900000000
         8           100       1.6884988701       1.0000000000
         9           100       1.6884906811       0.9900000000
        10           100       1.6884790992       0.9900000000
        11           100       1.6884650708       0.9800000000
        12           100       1.6884570401       0.9700000000
        13           100       1.6884495342       0.9700000000
        14           100       1.6884612120       0.9800000000
        15           100       1.6884699827       0.9700000000
        16           100       1.6885278994       0.9700000000
        17           100       1.6885460485       1.0000000000
        18           100       1.6885933960       0.9800000000
        19           100       1.6885384847       0.9700000000
        20           100       1.6886012851       0.9900000000
        21           100       1.6886145382       0.9800000000
        22           100       1.6886304002       0.9900000000
        23           100       1.6886113814       0.9900000000
        24           100       1.6886100619       1.0000000000
        25           100       1.6886780076       0.9700000000
        26           100       1.6887011424       0.9900000000
        27           100       1.6885899512       0.9900000000
        28           100       1.6885381454       0.9900000000
        29           100       1.6885608566       1.0000000000
        30           100       1.6885916411       0.9800000000
        31           100       1.6885797374       1.0000000000
        32           100       1.6884959832       0.9900000000
        33           100       1.6884225226       0.9800000000
        34           100       1.6884752937       0.9900000000
        35           100       1.6885140071       1.0000000000
        36           100       1.6885481828       0.9700000000
        37           100       1.6885713283       0.9800000000
        38           100       1.6886706229       0.9700000000
        39           100       1.6886854010       1.0000000000
        40           100       1.6887613060       0.9600000000
        41           100       1.6885771055       1.0000000000
        42           100       1.6885579497       0.9700000000
        43           100       1.6886611846       0.9800000000
        44           100       1.6886775082       0.9600000000
        45           100       1.6885678132       1.0000000000
        46           100       1.6885157162       0.9600000000
        47           100       1.6884728127       0.9900000000
        48           100       1.6884995983       0.9900000000
        49           100       1.6884985331       0.9900000000
        50           100       1.6884741024       0.9900000000
        51           100       1.6885006380       0.9800000000
        52           100       1.6885351342       1.0000000000
        53           100       1.6885367815       1.0000000000
        54           100       1.6885300179       0.9800000000
        55           100       1.6885320610       1.0000000000
        56           100       1.6885786271       0.9900000000
        57           100       1.6885845150       1.0000000000
        58           100       1.6885678727       0.9700000000
        59           100       1.6886050008       1.0000000000
        60           100       1.6885969862       1.0000000000
        61           100       1.6885700363       1.0000000000
        62           100       1.6885709229       0.9900000000
        63           100       1.6885723691       0.9600000000
        64           100       1.6885679089       0.9900000000
        65           100       1.6885482985       0.9700000000
        66           100       1.6885762807       0.9700000000
        67           100       1.6885695481       0.9700000000
        68           100       1.6885369355       0.9700000000
        69           100       1.6885667207       0.9800000000
        70           100       1.6885767708       0.9900000000
        71           100       1.6886168724       0.9900000000
        72           100       1.6886068972       0.9900000000
        73           100       1.6886302557       0.9900000000
        74           100       1.6886507733       0.9900000000
        75           100       1.6886717106       0.9800000000
        76           100       1.6886612481       1.0000000000
        77           100       1.6886719450       0.9700000000
        78           100       1.6886877290       0.9900000000
        79           100       1.6886813392       0.9900000000
        80           100       1.6886379375       1.0000000000
        81           100       1.6886072649       0.9700000000
        82           100       1.6886358167       1.0000000000
        83           100       1.6886435652       0.9700000000
        84           100       1.6886616113       0.9900000000
        85           100       1.6886545378       1.0000000000
        86           100       1.6886212027       1.0000000000
        87           100       1.6886012475       1.0000000000
        88           100       1.6885749303       0.9800000000
        89           100       1.6885737201       1.0000000000
        90           100       1.6885900526       0.9400000000
        91           100       1.6885784993       0.9900000000
        92           100       1.6885602110       0.9800000000
        93           100       1.6885404898       0.9900000000
        94           100       1.6885384691       0.9800000000
        95           100       1.6885431953       0.9700000000
        96           100       1.6885163479       0.9800000000
        97           100       1.6885184487       0.9700000000
        98           100       1.6885401432       0.9900000000
        99           100       1.6885434541       0.9800000000
       100           100       1.6885172202       0.9800000000
       101           100       1.6884965227       0.9700000000
       102           100       1.6884656325       0.9700000000
       103           100       1.6885007716       0.9700000000
       104           100       1.6884932309       0.9900000000
       105           100       1.6885090513       0.9700000000
       106           100       1.6885577355       1.0000000000
       107           100       1.6885518485       0.9900000000
       108           100       1.6885797935       1.0000000000
       109           100       1.6885746975       0.9800000000
       110           100       1.6885761331       1.0000000000
       111           100       1.6885725233       0.9500000000
       112           100       1.6885940021       0.9800000000
       113           100       1.6885748703       1.0000000000
       114           100       1.6885439547       0.9900000000
       115           100       1.6885592019       0.9900000000
       116           100       1.6885527594       0.9700000000
       117           100       1.6886147265       0.9900000000
       118           100       1.6886309819       0.9900000000
       119           100       1.6886370351       0.9900000000
       120           100       1.6886317350       0.9800000000
       121           100       1.6886681259       1.0000000000
       122           100       1.6886351012       0.9800000000
       123           100       1.6886243356       1.0000000000
       124           100       1.6886051024       0.9700000000
       125           100       1.6886122723       0.9500000000
       126           100       1.6885944825       1.0000000000
       127           100       1.6885508747       0.9900000000
       128           100       1.6885508734       0.9500000000
       129           100       1.6885448417       0.9900000000
       130           100       1.6885392251       0.9900000000
       131           100       1.6884952268       0.9900000000
       132           100       1.6885324509       0.9800000000
       133           100       1.6885289776       0.9700000000
       134           100       1.6885152163       0.9800000000
       135           100       1.6885007945       0.9700000000
       136           100       1.6884951935       0.9900000000
       137           100       1.6884857385       0.9900000000
       138           100       1.6884708422       0.9800000000
       139           100       1.6884705918       1.0000000000
       140           100       1.6884504647       0.9700000000
       141           100       1.6884507604       0.9800000000
       142           100       1.6884396033       0.9900000000
       143           100       1.6884305492       0.9800000000
       144           100       1.6884198540       0.9800000000
       145           100       1.6884435559       1.0000000000
       146           100       1.6884349493       1.0000000000
       147           100       1.6884098374       0.9700000000
       148           100       1.6884427084       0.9900000000
       149           100       1.6884495097       0.9600000000
       150           100       1.6884618041       0.9800000000
       151           100       1.6884282503       0.9900000000
       152           100       1.6883900156       1.0000000000
       153           100       1.6884129011       0.9800000000
       154           100       1.6884268363       0.9900000000
       155           100       1.6883778177       0.9900000000
       156           100       1.6883455050       0.9900000000
       157           100       1.6883467542       0.9800000000
       158           100       1.6883285219       1.0000000000
       159           100       1.6883316976       0.9800000000
       160           100       1.6883287498       0.9900000000
       161           100       1.6883444209       0.9900000000
       162           100       1.6883455916       0.9900000000
       163           100       1.6883354686       0.9800000000
       164           100       1.6883631969       0.9900000000
       165           100       1.6883769865       0.9900000000
       166           100       1.6883935040       1.0000000000
       167           100       1.6883994318       0.9900000000
       168           100       1.6884108643       0.9600000000
       169           100       1.6884044402       1.0000000000
       170           100       1.6883954763       0.9800000000
       171           100       1.6883964256       0.9800000000
       172           100       1.6884141655       0.9900000000
       173           100       1.6883770062       1.0000000000
       174           100       1.6883822412       0.9700000000
       175           100       1.6883808677       0.9900000000
       176           100       1.6883893788       1.0000000000
       177           100       1.6883685557       0.9700000000
       178           100       1.6883550389       0.9600000000
       179           100       1.6883649125       0.9800000000
       180           100       1.6883676008       0.9800000000
       181           100       1.6883636887       0.9800000000
       182           100       1.6883850347       0.9700000000
       183           100       1.6883892891       0.9700000000
       184           100       1.6883959760       0.9900000000
       185           100       1.6883826811       0.9900000000
       186           100       1.6883806728       0.9900000000
       187           100       1.6883710205       1.0000000000
       188           100       1.6883974908       0.9700000000
       189           100       1.6883732917       0.9700000000
       190           100       1.6883707160       1.0000000000
       191           100       1.6883570306       0.9900000000
       192           100       1.6883460542       1.0000000000
       193           100       1.6883336691       0.9900000000
       194           100       1.6883377390       0.9800000000
       195           100       1.6883401116       0.9900000000
       196           100       1.6883308708       1.0000000000
       197           100       1.6883328696       1.0000000000
       198           100       1.6883279284       0.9900000000
       199           100       1.6883278486       0.9700000000
       200           100       1.6883292666       1.0000000000
       201           100       1.6883467872       0.9900000000
       202           100       1.6883542090       0.9900000000
       203           100       1.6883590745       0.9900000000
       204           100       1.6883617882       0.9900000000
       205           100       1.6883708445       0.9900000000
       206           100       1.6883714970       0.9900000000
       207           100       1.6883811767       0.9700000000
       208           100       1.6883707596       0.9700000000
       209           100       1.6883885995       0.9800000000
       210           100       1.6883907024       0.9800000000
       211           100       1.6883828212       1.0000000000
       212           100       1.6883815388       0.9900000000
       213           100       1.6883739475       0.9800000000
       214           100       1.6883736870       0.9700000000
       215           100       1.6883640946       0.9800000000
       216           100       1.6883650109       0.9900000000
       217           100       1.6883750241       1.0000000000
       218           100       1.6883741479       1.0000000000
       219           100       1.6883771365       1.0000000000
       220           100       1.6883783750       0.9900000000
       221           100       1.6883661591       0.9600000000
       222           100       1.6883766671       0.9800000000
       223           100       1.6883946396       0.9900000000
       224           100       1.6883882646       0.9900000000
       225           100       1.6883743537       0.9800000000
       226           100       1.6883630570       0.9900000000
       227           100       1.6883524423       0.9800000000
       228           100       1.6883587377       0.9600000000
       229           100       1.6883790692       0.9900000000
       230           100       1.6883656005       0.9500000000
       231           100       1.6883647330       0.9600000000
       232           100       1.6883744351       1.0000000000
       233           100       1.6883981576       0.9700000000
       234           100       1.6884138821       0.9800000000
       235           100       1.6884112907       1.0000000000
       236           100       1.6884101432       1.0000000000
       237           100       1.6884073721       0.9700000000
       238           100       1.6884137812       0.9600000000
       239           100       1.6884085407       0.9900000000
       240           100       1.6884177248       0.9800000000
       241           100       1.6884146482       1.0000000000
       242           100       1.6884265216       0.9700000000
       243           100       1.6884363370       0.9800000000
       244           100       1.6884371898       1.0000000000
       245           100       1.6884294430       0.9900000000
       246           100       1.6884206565       0.9900000000
       247           100       1.6884364446       0.9600000000
       248           100       1.6884278917       0.9700000000
       249           100       1.6884389584       1.0000000000
       250           100       1.6884338979       1.0000000000
       251           100       1.6884346017       0.9800000000
       252           100       1.6884365695       0.9900000000
       253           100       1.6884326620       0.9800000000
       254           100       1.6884274013       0.9800000000
       255           100       1.6884124520       0.9700000000
       256           100       1.6883967040       0.9500000000
       257           100       1.6883890782       0.9800000000
       258           100       1.6883877263       0.9900000000
       259           100       1.6883938475       0.9700000000
       260           100       1.6883926859       0.9800000000
       261           100       1.6884009608       0.9700000000
       262           100       1.6883817052       0.9900000000
       263           100       1.6883867670       0.9900000000
       264           100       1.6883882998       1.0000000000
       265           100       1.6883866240       0.9800000000
       266           100       1.6883832485       0.9800000000
       267           100       1.6883917948       0.9500000000
       268           100       1.6884033446       0.9800000000
       269           100       1.6884034145       1.0000000000
       270           100       1.6883990442       1.0000000000
       271           100       1.6883950531       0.9800000000
       272           100       1.6884068528       0.9700000000
       273           100       1.6884184566       1.0000000000
       274           100       1.6884291383       0.9900000000
       275           100       1.6884334658       0.9800000000
       276           100       1.6884333544       1.0000000000
       277           100       1.6884189529       0.9900000000
       278           100       1.6884137088       0.9700000000
       279           100       1.6884212996       0.9600000000
       280           100       1.6884179996       0.9900000000
       281           100       1.6884053488       0.9900000000
       282           100       1.6884080234       0.9500000000
       283           100       1.6884008883       1.0000000000
       284           100       1.6884081531       0.9600000000
       285           100       1.6884176731       1.0000000000
       286           100       1.6884119326       0.9800000000
       287           100       1.6884066567       0.9900000000
       288           100       1.6884061053       0.9900000000
       289           100       1.6884050835       0.9700000000
       290           100       1.6884078035       0.9900000000
       291           100       1.6884167080       0.9800000000
       292           100       1.6884335186       0.9700000000
       293           100       1.6884496436       1.0000000000
       294           100       1.6884277073       0.9800000000
       295           100       1.6884175557       0.9900000000
       296           100       1.6884167545       1.0000000000
       297           100       1.6884198505       0.9800000000
       298           100       1.6884347255       1.0000000000
       299           100       1.6884382349       0.9600000000
       300           100       1.6884220553       0.9900000000
       301           100       1.6883947677       0.9900000000
       302           100       1.6883991804       0.9900000000
       303           100       1.6883877485       1.0000000000
       304           100       1.6883648559       0.9700000000
       305           100       1.6883787183       0.9900000000
       306           100       1.6883979450       0.9900000000
       307           100       1.6883926505       0.9900000000
       308           100       1.6883909949       1.0000000000
       309           100       1.6883759402       1.0000000000
       310           100       1.6883876778       0.9900000000
       311           100       1.6883860951       0.9700000000
       312           100       1.6883952645       1.0000000000
       313           100       1.6884025834       0.9700000000
       314           100       1.6883913531       0.9900000000
       315           100       1.6883961030       1.0000000000
       316           100       1.6883927100       0.9800000000
       317           100       1.6883874705       0.9900000000
       318           100       1.6883921367       1.0000000000
       319           100       1.6883986650       0.9800000000
       320           100       1.6884092681       1.0000000000
       321           100       1.6883967803       0.9900000000
       322           100       1.6883808330       0.9900000000
       323           100       1.6883832101       0.9800000000
       324           100       1.6883959856       0.9900000000
       325           100       1.6884041882       0.9700000000
       326           100       1.6884023230       0.9900000000
       327           100       1.6883882655       1.0000000000
       328           100       1.6883971727       0.9900000000
       329           100       1.6884095305       0.9900000000
       330           100       1.6884120129       1.0000000000
       331           100       1.6884153846       0.9700000000
       332           100       1.6884269387       0.9900000000
       333           100       1.6884128216       0.9800000000
       334           100       1.6884233857       0.9800000000
       335           100       1.6884276317       0.9800000000
       336           100       1.6884260355       0.9500000000
       337           100       1.6884102174       0.9800000000
       338           100       1.6884127877       0.9900000000
       339           100       1.6884154228       0.9900000000
       340           100       1.6884262817       0.9900000000
       341           100       1.6884219307       0.9900000000
       342           100       1.6884042720       0.9700000000
       343           100       1.6884069296       0.9800000000
       344           100       1.6884164529       0.9800000000
       345           100       1.6884131626       0.9800000000
       346           100       1.6884063172       0.9700000000
       347           100       1.6883999291       0.9900000000
       348           100       1.6883913142       1.0000000000
       349           100       1.6883988355       0.9900000000
       350           100       1.6883982247       0.9800000000
       351           100       1.6883939083       0.9900000000
       352           100       1.6883792235       0.9600000000
       353           100       1.6883505443       0.9700000000
       354           100       1.6883636701       0.9800000000
       355           100       1.6883626796       0.9900000000
       356           100       1.6883563463       1.0000000000
       357           100       1.6883570701       0.9800000000
       358           100       1.6883598136       0.9900000000
       359           100       1.6883581275       0.9900000000
       360           100       1.6883658812       0.9500000000
       361           100       1.6883536365       0.9900000000
       362           100       1.6883637288       0.9600000000
       363           100       1.6883874373       0.9800000000
       364           100       1.6883801033       0.9900000000
       365           100       1.6883776069       0.9900000000
       366           100       1.6883692240       0.9800000000
       367           100       1.6883861483       0.9600000000
       368           100       1.6883649715       0.9900000000
       369           100       1.6883626044       0.9500000000
       370           100       1.6883616427       1.0000000000
       371           100       1.6883678119       1.0000000000
