 Step       Num walks        Ene     acc_prob
         1           100       1.6884042803       0.6800000000
         2           100       1.6883705119       0.5000000000
         3           100       1.6886553564       0.6000000000
         4           100       1.6889298640       0.4300000000
         5           100       1.6888401354       0.4300000000
         6           100       1.6888382807       0.4000000000
         7           100       1.6889387891       0.4400000000
         8           100       1.6889907328       0.4200000000
         9           100       1.6889873942       0.4400000000
        10           100       1.6890512747       0.3500000000
        11            98       1.6889928141       0.3500000000
        12            98       1.6890068749       0.4183673469
        13            98       1.6890657265       0.3979591837
        14            98       1.6889160303       0.3979591837
        15            98       1.6891827752       0.2448979592
        16            98       1.6895315795       0.3265306122
        17            98       1.6895042909       0.2244897959
        18            98       1.6893057574       0.3571428571
        19            98       1.6893300386       0.4285714286
        20            98       1.6892433011       0.2755102041
        21            98       1.6892281416       0.2551020408
        22            98       1.6893393353       0.2857142857
        23            98       1.6892992170       0.3775510204
        24            98       1.6893013222       0.2346938776
        25            98       1.6894172174       0.3163265306
        26            98       1.6895320430       0.2346938776
        27            98       1.6896633835       0.2653061224
        28            98       1.6896780941       0.1938775510
        29            98       1.6896605654       0.2346938776
        30            98       1.6896584336       0.3163265306
        31            98       1.6896995185       0.1530612245
        32            98       1.6895299243       0.2040816327
        33            96       1.6896101346       0.2244897959
        34            96       1.6895872593       0.1562500000
        35            96       1.6895275053       0.1875000000
        36            96       1.6896345380       0.1666666667
        37            96       1.6895251825       0.2291666667
        38            96       1.6895615530       0.2083333333
        39            96       1.6897261133       0.2083333333
        40            96       1.6895054207       0.1562500000
        41            96       1.6897518509       0.1562500000
        42            96       1.6898872565       0.2395833333
        43            96       1.6898234913       0.1875000000
        44            96       1.6898663980       0.1562500000
        45            96       1.6898882385       0.1145833333
        46            96       1.6898797691       0.0729166667
        47            96       1.6901077138       0.2291666667
        48            96       1.6901225606       0.1458333333
        49            96       1.6901006014       0.0520833333
        50            96       1.6903524162       0.1354166667
        51            96       1.6902246019       0.1145833333
        52            96       1.6902014213       0.2187500000
        53            96       1.6902523914       0.2291666667
        54            96       1.6902633294       0.1458333333
        55            96       1.6902553174       0.1458333333
        56            96       1.6903197919       0.1458333333
        57            96       1.6904435174       0.1458333333
        58            96       1.6902367131       0.1458333333
        59            96       1.6901929671       0.1875000000
        60            96       1.6901491308       0.1250000000
        61            96       1.6901358299       0.1354166667
        62            96       1.6902153784       0.1250000000
        63            96       1.6901678791       0.2083333333
        64            96       1.6900909477       0.1979166667
        65            96       1.6901612453       0.1250000000
        66            96       1.6903335479       0.1562500000
        67            96       1.6903384279       0.1354166667
        68            96       1.6901006647       0.1666666667
        69            96       1.6900770317       0.0520833333
        70            96       1.6899683072       0.0833333333
        71            96       1.6899661191       0.0833333333
        72            96       1.6899309886       0.1666666667
        73            96       1.6897496999       0.2083333333
        74            96       1.6898735585       0.1354166667
        75            96       1.6897887809       0.0416666667
