 Step       Num walks        Ene     acc_prob
         1           100       1.6880732532       0.9100000000
         2           100       1.6881268904       0.9400000000
         3           100       1.6881110227       0.9500000000
         4           100       1.6880677663       0.9600000000
         5           100       1.6880522200       0.9500000000
         6           100       1.6880535854       0.9600000000
         7           100       1.6880550386       0.9600000000
         8           100       1.6880665995       0.9600000000
         9           100       1.6880683283       0.9700000000
        10           100       1.6880936731       0.9700000000
        11           100       1.6881115162       0.9500000000
        12           100       1.6880940535       0.9100000000
        13           100       1.6881186613       0.9700000000
        14           100       1.6882291835       0.9300000000
        15           100       1.6881275244       0.9400000000
        16           100       1.6881013049       0.9500000000
        17           100       1.6880398037       0.9500000000
        18           100       1.6880515043       0.9600000000
        19           100       1.6881047885       0.9700000000
        20           100       1.6881360271       0.9900000000
        21           100       1.6881840444       0.9500000000
        22           100       1.6882327771       0.9500000000
        23           100       1.6881862331       0.9400000000
        24           100       1.6882065731       0.9500000000
        25           100       1.6882095569       0.9700000000
        26           100       1.6881756259       0.9400000000
        27           100       1.6881593069       0.9700000000
        28           100       1.6881860054       0.9400000000
        29           100       1.6882091487       0.9700000000
        30           100       1.6882193558       0.9200000000
        31           100       1.6882503853       0.9500000000
        32           100       1.6882532729       0.9800000000
        33           100       1.6882567495       0.9300000000
        34           100       1.6882760116       0.9500000000
        35           100       1.6882535946       0.9600000000
        36           100       1.6882750960       0.9800000000
        37           100       1.6882631515       0.9200000000
        38           100       1.6882467039       0.9700000000
        39           100       1.6882905009       0.9300000000
        40           100       1.6883159047       0.9700000000
        41           100       1.6883093455       0.9700000000
        42           100       1.6883368001       0.9200000000
        43           100       1.6883888748       0.9800000000
        44           100       1.6884325185       0.9800000000
        45           100       1.6884244213       0.9600000000
        46           100       1.6884752618       0.9800000000
        47           100       1.6884842679       0.9800000000
        48           100       1.6884086930       0.9800000000
        49           100       1.6883969321       0.9300000000
        50           100       1.6884633175       0.9600000000
        51           100       1.6885185661       0.9700000000
        52           100       1.6884927242       0.9600000000
        53           100       1.6883586962       0.9700000000
        54           100       1.6887420656       0.9600000000
        55           100       1.6886919932       0.9700000000
        56           100       1.6883996999       0.9900000000
        57           100       1.6882956511       0.9500000000
        58           100       1.6883105854       0.9600000000
        59           100       1.6882639374       0.9500000000
        60           100       1.6883873381       0.9600000000
        61           100       1.6885252192       0.9500000000
        62           100       1.6884185939       0.9800000000
        63           100       1.6883323763       0.9300000000
        64           100       1.6883380237       0.9500000000
        65           100       1.6883405417       0.9600000000
        66           100       1.6883647622       0.9700000000
        67           100       1.6883243059       0.9300000000
        68           100       1.6883562101       0.9500000000
        69           100       1.6883983036       0.9600000000
        70           100       1.6882513420       0.9500000000
        71           100       1.6882629756       0.9500000000
        72           100       1.6882149627       0.9400000000
        73           100       1.6882322394       0.9700000000
        74           100       1.6882239725       0.9300000000
        75           100       1.6881673769       0.9400000000
        76           100       1.6882070510       0.9600000000
        77           100       1.6881993253       0.9600000000
        78           100       1.6881613495       0.9900000000
        79           100       1.6881421225       0.9700000000
        80           100       1.6881618389       0.9800000000
        81           100       1.6881631037       0.9900000000
        82           100       1.6881601296       0.9700000000
        83           100       1.6881310397       0.9400000000
        84           100       1.6881270969       0.9100000000
        85           100       1.6881115207       0.9700000000
        86           100       1.6880925215       0.8900000000
        87           100       1.6881026467       0.9200000000
        88           100       1.6880732451       0.9200000000
        89           100       1.6880623397       0.9400000000
        90           100       1.6880666512       0.9700000000
        91           100       1.6881293869       0.9500000000
        92           100       1.6881547932       0.9100000000
        93           100       1.6881764581       0.9500000000
        94           100       1.6882019066       0.9800000000
        95           100       1.6882173063       0.9900000000
        96           100       1.6882066853       0.9600000000
        97           100       1.6881427245       0.9700000000
        98           100       1.6881498951       0.9700000000
        99           100       1.6881083816       0.9700000000
       100           100       1.6881701620       0.9800000000
       101           100       1.6882669930       0.9800000000
       102           100       1.6882727256       0.9600000000
       103           100       1.6881655742       0.9600000000
       104           100       1.6880986447       0.9600000000
       105           100       1.6880815918       0.9200000000
       106           100       1.6880985292       0.9600000000
       107           100       1.6881529189       0.9600000000
       108           100       1.6880025982       0.9400000000
       109           100       1.6879826217       0.9500000000
       110           100       1.6880610742       0.9400000000
       111           100       1.6880381261       0.9900000000
       112           100       1.6879654370       0.9800000000
       113           100       1.6880830647       0.9700000000
       114           100       1.6881843914       0.8900000000
       115           100       1.6881584319       0.9400000000
       116           100       1.6882911440       0.9700000000
       117           100       1.6883189098       0.9800000000
       118           100       1.6885997899       0.9700000000
       119           100       1.6882852855       0.9400000000
       120           100       1.6884008423       0.9500000000
       121           100       1.6884078555       0.9400000000
       122           100       1.6883904170       0.9300000000
       123           100       1.6882650399       0.9300000000
       124           100       1.6882451003       0.9500000000
       125           100       1.6881235138       0.9400000000
       126           100       1.6881413720       0.9900000000
       127           100       1.6880861361       0.9700000000
       128           100       1.6881419793       0.9500000000
       129           100       1.6881649444       0.9600000000
       130           100       1.6880713067       0.9600000000
       131           100       1.6879439069       0.9700000000
       132           100       1.6879437357       0.9900000000
       133           100       1.6878813339       1.0000000000
       134           100       1.6878530466       0.9800000000
       135           100       1.6879533527       0.9100000000
       136           100       1.6879381464       0.9800000000
       137           100       1.6879431072       0.9800000000
       138           100       1.6880090483       0.9500000000
       139           100       1.6880225810       0.9600000000
       140           100       1.6878966769       0.9800000000
       141           100       1.6879570146       0.9400000000
       142           100       1.6879057393       0.9500000000
       143           100       1.6879148530       0.9600000000
       144           100       1.6880601136       0.9500000000
       145           100       1.6880944145       0.9400000000
       146           100       1.6881061208       0.9300000000
       147           100       1.6881173243       0.9900000000
       148           100       1.6881258331       0.9600000000
       149           100       1.6881280203       0.9300000000
       150           100       1.6880697785       0.9800000000
       151           100       1.6880455951       0.9600000000
       152           100       1.6880688456       0.9300000000
       153           100       1.6879872364       0.8900000000
       154           100       1.6880012594       0.9600000000
       155           100       1.6878572760       0.9300000000
       156           100       1.6877149974       0.9300000000
       157           100       1.6877274998       0.9200000000
       158           100       1.6873944397       0.9900000000
       159           100       1.6872867179       0.9800000000
       160           100       1.6878472301       0.9500000000
       161           100       1.6881387810       0.9200000000
       162           100       1.6880187635       0.9900000000
       163           100       1.6886308167       0.9600000000
       164           100       1.6881161799       0.9700000000
       165           100       1.6880515117       0.9200000000
       166           100       1.6881338668       0.9600000000
       167           100       1.6881204529       0.9500000000
       168           100       1.6879701773       0.9700000000
       169           100       1.6882324888       0.9500000000
       170           100       1.6883356793       0.9800000000
       171           100       1.6883237472       0.9200000000
       172           100       1.6885254865       0.9100000000
       173           100       1.6887374204       0.9200000000
       174           100       1.6886408780       0.9700000000
       175           100       1.6884334034       0.9400000000
       176           100       1.6883175120       0.9800000000
       177           100       1.6883340825       0.9700000000
       178           100       1.6881998019       0.9400000000
       179           100       1.6881929807       0.9500000000
