 Step       Num walks        Ene     acc_prob
       299           100       1.6899758087       0.7300000000
       300           100       1.6899287387       0.7000000000
       301           100       1.6899455098       0.7600000000
       302           100       1.6904363166       0.6700000000
       303           100       1.6900001379       0.8500000000
       304           100       1.6902722984       0.5900000000
       305           100       1.6902097344       0.7100000000
       306           100       1.6902262824       0.7100000000
       307           100       1.6902461492       0.8200000000
       308           100       1.6903712876       0.7700000000
       309           100       1.6904832909       0.7300000000
       310           100       1.6900175069       0.7500000000
       311           100       1.6901094736       0.7200000000
       312           100       1.6900980511       0.7300000000
       313           100       1.6902838234       0.7600000000
       314           100       1.6903879774       0.7100000000
       315           100       1.6901842330       0.7700000000
       316           100       1.6891202330       0.7500000000
       317           100       1.6900885651       0.7300000000
       318           100       1.6903000992       0.6700000000
       319           100       1.6902437290       0.7300000000
       320           100       1.6902319774       0.7300000000
       321           100       1.6902080349       0.6700000000
       322           100       1.6903391110       0.6900000000
       323           100       1.6901269902       0.6200000000
       324           100       1.6903620870       0.7600000000
       325           100       1.6902621179       0.7600000000
       326           100       1.6907606842       0.7000000000
       327           100       1.6904954847       0.8000000000
       328           100       1.6900427394       0.6400000000
       329           100       1.6897450454       0.7200000000
       330           100       1.6900677667       0.6400000000
       331           100       1.6899519131       0.7600000000
       332           100       1.6903570931       0.6900000000
       333           100       1.6904567592       0.6800000000
       334           100       1.6903686489       0.7300000000
       335           100       1.6903306756       0.7600000000
       336           100       1.6904577411       0.7300000000
       337           100       1.6902060195       0.7100000000
       338           100       1.6904762819       0.7700000000
       339           100       1.6904087843       0.7200000000
       340           100       1.6903946498       0.6800000000
       341           100       1.6905008156       0.7600000000
       342           100       1.6905718325       0.6000000000
       343           100       1.6906342460       0.6200000000
       344           100       1.6904979392       0.7600000000
       345           100       1.6900773277       0.7800000000
       346           100       1.6903120853       0.7700000000
       347           100       1.6899814756       0.7100000000
       348           100       1.6902109361       0.7700000000
       349           100       1.6902959593       0.6700000000
       350           100       1.6904855294       0.8000000000
       351           100       1.6904105123       0.7300000000
       352           100       1.6905691946       0.7400000000
       353           100       1.6898225779       0.7300000000
       354           100       1.6903996210       0.8200000000
       355           100       1.6905908451       0.7300000000
       356           100       1.6903794741       0.6900000000
       357           100       1.6902615378       0.7400000000
       358           100       1.6902962034       0.6800000000
       359           100       1.6903257029       0.7800000000
       360           100       1.6903581365       0.7300000000
       361           100       1.6901234104       0.7600000000
       362           100       1.6903267053       0.7400000000
       363           100       1.6904756833       0.7500000000
       364           100       1.6902891000       0.7700000000
       365           100       1.6903123209       0.7000000000
       366           100       1.6903300294       0.7200000000
       367           100       1.6903748941       0.7400000000
       368           100       1.6903339362       0.7000000000
       369           100       1.6902675357       0.7100000000
       370           100       1.6903349300       0.7100000000
       371           100       1.6906077729       0.6300000000
       372           100       1.6906535101       0.6600000000
       373           100       1.6903474707       0.7200000000
       374           100       1.6904215409       0.7700000000
       375           100       1.6903026939       0.7500000000
       376           100       1.6906887269       0.7500000000
       377           100       1.6902158036       0.7000000000
       378           100       1.6901829053       0.7500000000
       379           100       1.6901272683       0.8200000000
       380           100       1.6899403182       0.8000000000
       381           100       1.6893518634       0.6800000000
       382           100       1.6898768928       0.7100000000
       383           100       1.6897771488       0.7300000000
       384           100       1.6904999263       0.7700000000
       385           100       1.6900324387       0.7100000000
       386           100       1.6900974189       0.8300000000
       387           100       1.6899948704       0.7500000000
       388           100       1.6897793229       0.7500000000
       389           100       1.6894989682       0.7000000000
       390           100       1.6897857451       0.7300000000
       391           100       1.6893650465       0.7100000000
       392           100       1.6897707276       0.7400000000
       393           100       1.6902923840       0.6500000000
       394           100       1.6903825778       0.7400000000
       395           100       1.6902971610       0.6900000000
       396           100       1.6888063131       0.7400000000
       397           100       1.6903756654       0.7400000000
       398           100       1.6904498767       0.7300000000
       399           100       1.6904060425       0.7400000000
       400           100       1.6906478042       0.6900000000
       401           100       1.6904046877       0.6900000000
       402           100       1.6902637522       0.7200000000
       403           100       1.6904043121       0.7000000000
       404           100       1.6903000888       0.7300000000
       405           100       1.6904032623       0.7000000000
       406           100       1.6905404507       0.7200000000
       407           100       1.6905248747       0.7000000000
       408           100       1.6895400667       0.8700000000
       409           100       1.6902659141       0.8000000000
       410           100       1.6905814702       0.7700000000
       411           100       1.6901518910       0.6700000000
       412           100       1.6902980706       0.7300000000
       413           100       1.6903273201       0.7600000000
       414           100       1.6904006651       0.7100000000
       415           100       1.6902457984       0.7700000000
       416           100       1.6904022163       0.7500000000
       417           100       1.6906315418       0.7100000000
       418           100       1.6904824879       0.7600000000
       419           100       1.6905050663       0.7400000000
       420           100       1.6912356921       0.6000000000
       421           100       1.6905107053       0.6300000000
       422           100       1.6905780797       0.7700000000
       423           100       1.6907696896       0.7300000000
       424           100       1.6906014701       0.7400000000
       425           100       1.6902566024       0.6900000000
       426           100       1.6906492092       0.7800000000
       427           100       1.6903222263       0.6900000000
       428           100       1.6904567013       0.6500000000
       429           100       1.6902540927       0.6900000000
       430           100       1.6902777095       0.6800000000
       431           100       1.6902399976       0.7300000000
       432           100       1.6906597592       0.6700000000
       433           100       1.6905887490       0.7900000000
       434           100       1.6903988451       0.7900000000
       435           100       1.6904433766       0.7600000000
       436           100       1.6902498427       0.7200000000
       437           100       1.6904096051       0.7700000000
       438           100       1.6902121854       0.8000000000
       439           100       1.6901788656       0.6600000000
       440           100       1.6904504919       0.6900000000
       441           100       1.6904122885       0.8100000000
       442           100       1.6902327970       0.7600000000
       443           100       1.6903997179       0.7200000000
       444           100       1.6902027373       0.7200000000
       445           100       1.6903946462       0.6900000000
       446           100       1.6906443164       0.7100000000
       447           100       1.6905963634       0.7400000000
       448           100       1.6904820323       0.7300000000
       449           100       1.6901778233       0.7900000000
       450           100       1.6902827190       0.7400000000
       451           100       1.6897803124       0.7500000000
       452           100       1.6900084649       0.7000000000
       453           100       1.6901150578       0.7500000000
       454           100       1.6899956519       0.8100000000
       455           100       1.6900757767       0.7800000000
       456           100       1.6901377494       0.7100000000
       457           100       1.6898180839       0.7700000000
       458           100       1.6901573332       0.7600000000
       459           100       1.6902234362       0.6500000000
       460           100       1.6903349640       0.8000000000
       461           100       1.6900716270       0.6800000000
       462           100       1.6901583194       0.6900000000
       463           100       1.6899345352       0.7300000000
       464           100       1.6902554496       0.8000000000
       465           100       1.6903098785       0.8400000000
       466           100       1.6905074329       0.7600000000
       467           100       1.6903341120       0.7600000000
       468           100       1.6906768420       0.7200000000
       469           100       1.6902303175       0.6900000000
       470           100       1.6902918052       0.7600000000
       471           100       1.6905127272       0.7600000000
       472           100       1.6906798225       0.7400000000
       473           100       1.6909275762       0.6500000000
       474           100       1.6908822316       0.7700000000
       475           100       1.6906655059       0.7700000000
       476           100       1.6903139638       0.6700000000
       477           100       1.6904554771       0.7500000000
       478           100       1.6905258138       0.7000000000
       479           100       1.6904734473       0.7600000000
       480           100       1.6903465629       0.7600000000
       481           100       1.6901154272       0.7000000000
       482           100       1.6903603233       0.7900000000
       483           100       1.6904137318       0.7200000000
       484           100       1.6903490947       0.6100000000
       485           100       1.6902462192       0.7500000000
       486           100       1.6904561651       0.6400000000
       487           100       1.6904321802       0.6400000000
       488           100       1.6901600766       0.7200000000
       489           100       1.6901956890       0.7500000000
       490           100       1.6899812721       0.7400000000
       491           100       1.6901613898       0.7900000000
       492           100       1.6900007465       0.6900000000
       493           100       1.6901545423       0.6500000000
       494           100       1.6901016295       0.7000000000
       495           100       1.6901135285       0.7800000000
       496           100       1.6903141754       0.6800000000
       497           100       1.6903173060       0.7100000000
       498           100       1.6901735992       0.7500000000
       499           100       1.6885543391       0.7500000000
       500           100       1.6888187471       0.7300000000
       501           100       1.6891536350       0.7700000000
       502           100       1.6898365044       0.7300000000
       503           100       1.6896814899       0.7300000000
       504           100       1.6901616022       0.7600000000
       505           100       1.6900953429       0.7900000000
       506           100       1.6902517862       0.7700000000
       507           100       1.6900382173       0.7300000000
       508           100       1.6903258048       0.7500000000
       509           100       1.6903750947       0.6800000000
       510           100       1.6902825239       0.7800000000
       511           100       1.6903740512       0.7100000000
       512           100       1.6902297403       0.7200000000
       513           100       1.6903076396       0.7300000000
       514           100       1.6902683852       0.7500000000
       515           100       1.6900843457       0.7300000000
       516           100       1.6901332960       0.6800000000
       517           100       1.6903416079       0.7000000000
       518           100       1.6903602546       0.6400000000
       519           100       1.6903903907       0.7700000000
       520           100       1.6900056003       0.7600000000
       521           100       1.6905838369       0.7500000000
       522           100       1.6905756688       0.7300000000
       523           100       1.6903561820       0.7400000000
       524           100       1.6908358981       0.7400000000
       525           100       1.6909161188       0.6800000000
       526           100       1.6906661446       0.7500000000
       527           100       1.6902851054       0.7600000000
       528           100       1.6901133501       0.7100000000
       529           100       1.6902189846       0.7300000000
       530           100       1.6896599675       0.7400000000
       531           100       1.6904671477       0.7200000000
       532           100       1.6905771409       0.7200000000
       533           100       1.6905620085       0.7000000000
       534           100       1.6905299200       0.7500000000
       535           100       1.6905988318       0.7100000000
       536           100       1.6901433828       0.7600000000
       537           100       1.6905804658       0.7300000000
       538           100       1.6907855192       0.7800000000
       539           100       1.6905493922       0.7400000000
       540           100       1.6905122033       0.7300000000
       541           100       1.6904519773       0.7500000000
       542           100       1.6913239874       0.7400000000
       543           100       1.6898080968       0.6800000000
       544           100       1.6907001940       0.6900000000
       545           100       1.6909624628       0.7100000000
       546           100       1.6905048725       0.6600000000
       547           100       1.6900038547       0.7400000000
       548           100       1.6900189223       0.7000000000
       549           100       1.6899837923       0.7600000000
       550           100       1.6903488000       0.7700000000
       551           100       1.6906256853       0.6800000000
       552           100       1.6903084486       0.7800000000
       553           100       1.6902098458       0.7300000000
       554           100       1.6903455175       0.6800000000
       555           100       1.6906133328       0.7600000000
       556           100       1.6901916316       0.7200000000
       557           100       1.6902169189       0.6700000000
