 Step       Num walks        Ene     acc_prob
       168           723       1.6887231744       0.8976486860
       169           723       1.6887048652       0.8589211618
       170           723       1.6886568453       0.8893499308
       171           719       1.6886497889       0.8838174274
       172           719       1.6886627607       0.8942976356
       173           719       1.6886476624       0.8831710709
       174           719       1.6886412290       0.8706536857
       175           719       1.6886749814       0.8678720445
       176           713       1.6886418796       0.8664812239
       177           713       1.6886892273       0.8709677419
       178           709       1.6887054304       0.8709677419
       179           709       1.6886256629       0.8998589563
       180           707       1.6886718311       0.8575458392
       181           707       1.6887180415       0.8656294201
       182           707       1.6887007139       0.8557284300
       183           707       1.6886893537       0.8656294201
       184           707       1.6886735923       0.8854314003
       185           705       1.6886482789       0.8684582744
       186           705       1.6886833881       0.8893617021
       187           703       1.6887110988       0.8397163121
       188           697       1.6886998664       0.8819345661
       189           697       1.6887186706       0.8852223816
       190           695       1.6887425374       0.8852223816
       191           691       1.6887267639       0.8546762590
       192           691       1.6885884541       0.9015918958
       193           689       1.6887188295       0.8856729378
       194           687       1.6886910096       0.8824383164
       195           687       1.6886248658       0.8529839884
       196           687       1.6887256895       0.8660844250
       197           685       1.6888151115       0.8719068413
       198           683       1.6887334141       0.8846715328
       199           683       1.6887496457       0.8857979502
       200           683       1.6886332155       0.8931185944
       201           683       1.6886861362       0.8433382138
       202           683       1.6887539954       0.8784773060
       203           681       1.6886591168       0.8682284041
       204           681       1.6886320761       0.8722466960
       205           681       1.6886148280       0.9001468429
       206           681       1.6886372424       0.8634361233
       207           679       1.6886645965       0.8810572687
       208           679       1.6886726446       0.8777614138
       209           679       1.6886827083       0.8865979381
       210           679       1.6886659411       0.8924889543
       211           677       1.6886781102       0.8924889543
       212           677       1.6886670266       0.8626292467
       213           675       1.6886862131       0.8611521418
       214           675       1.6886896015       0.8711111111
       215           675       1.6887402604       0.8844444444
       216           675       1.6887300383       0.8503703704
       217           675       1.6887212588       0.8755555556
       218           673       1.6887313189       0.8874074074
       219           671       1.6887279909       0.8900445765
       220           671       1.6887914837       0.8822652757
       221           669       1.6887732198       0.8763040238
       222           669       1.6887721428       0.8490284006
       223           669       1.6887647636       0.8819133034
       224           663       1.6886874598       0.8834080717
       225           663       1.6887754246       0.8702865762
       226           661       1.6887784458       0.8914027149
       227           661       1.6887266665       0.8986384266
       228           661       1.6888443487       0.8683812405
       229           659       1.6888043799       0.8441754917
       230           659       1.6887901057       0.8603945372
       231           659       1.6887793852       0.8694992413
       232           655       1.6888067368       0.8907435508
       233           653       1.6888250612       0.9022900763
       234           651       1.6888610063       0.8560490046
       235           649       1.6888516961       0.8832565284
       236           649       1.6888302495       0.8690292758
       237           647       1.6887841667       0.8597842835
       238           647       1.6887811598       0.8655332303
       239           645       1.6887983208       0.8778979907
       240           645       1.6887841266       0.8868217054
       241           645       1.6887778298       0.8945736434
       242           643       1.6887660459       0.8651162791
       243           641       1.6887809367       0.8491446345
       244           639       1.6887748554       0.8798751950
       245           639       1.6887298838       0.8857589984
       246           639       1.6887965378       0.8763693271
       247           639       1.6887364399       0.8763693271
       248           639       1.6886765147       0.8857589984
       249           639       1.6887506762       0.9014084507
       250           639       1.6887612543       0.8638497653
       251           639       1.6887634147       0.8638497653
       252           639       1.6887643137       0.8748043818
       253           639       1.6887803196       0.8857589984
       254           637       1.6887719726       0.8685446009
       255           637       1.6887937761       0.8822605965
       256           635       1.6887835709       0.8587127159
       257           633       1.6887543321       0.8834645669
       258           633       1.6886893730       0.8925750395
       259           631       1.6887883908       0.8830963665
       260           631       1.6887473810       0.8811410460
       261           631       1.6887082232       0.8763866878
       262           629       1.6883267646       0.8668779715
       263           629       1.6887725218       0.8696343402
       264           629       1.6884619703       0.8823529412
       265           629       1.6885161527       0.8871224165
       266           629       1.6885353498       0.9093799682
       267           623       1.6887975204       0.8664546900
       268           623       1.6887592774       0.8940609952
       269           623       1.6886553181       0.8780096308
       270           623       1.6887612511       0.8812199037
       271           623       1.6888017443       0.8747993579
       272           623       1.6887643228       0.9004815409
       273           623       1.6887462823       0.8603531300
       274           623       1.6887943835       0.8699839486
       275           623       1.6887988380       0.8956661316
       276           623       1.6887731194       0.8972712681
       277           623       1.6887958779       0.8635634029
       278           621       1.6887703773       0.9181380417
       279           621       1.6887936663       0.8711755233
       280           619       1.6889736914       0.8679549114
       281           617       1.6887497317       0.8917609047
       282           615       1.6887495054       0.8622366288
       283           613       1.6887544360       0.8747967480
       284           613       1.6887292103       0.8809135400
       285           613       1.6887767616       0.8825448613
       286           613       1.6887850281       0.8809135400
       287           613       1.6887526067       0.9004893964
       288           613       1.6887210625       0.8548123980
       289           613       1.6887124181       0.8613376835
       290           613       1.6887415724       0.8809135400
       291           613       1.6887096437       0.8858075041
       292           613       1.6887308908       0.8613376835
       293           611       1.6888067678       0.8792822186
       294           611       1.6888286419       0.8674304419
       295           611       1.6888997674       0.8707037643
       296           611       1.6889029840       0.8854337152
       297           611       1.6889221514       0.8625204583
       298           609       1.6888833447       0.8739770867
       299           609       1.6888675216       0.8604269294
       300           609       1.6888779354       0.8538587849
       301           609       1.6888663991       0.8916256158
       302           607       1.6889445716       0.8620689655
       303           605       1.6888407245       0.8830313015
       304           605       1.6888811374       0.8528925620
       305           605       1.6889083757       0.8743801653
       306           605       1.6889199335       0.8809917355
       307           603       1.6889648032       0.8958677686
       308           603       1.6889538879       0.8805970149
       309           599       1.6889591043       0.8988391376
       310           599       1.6889542257       0.8731218698
       311           597       1.6889461797       0.8864774624
       312           597       1.6889468159       0.8743718593
       313           593       1.6889109808       0.8659966499
       314           593       1.6889324229       0.8566610455
       315           591       1.6889538727       0.8482293423
       316           591       1.6889719552       0.8680203046
       317           591       1.6889810401       0.8815566836
       318           591       1.6888967321       0.8764805415
       319           589       1.6889837626       0.8561759729
       320           589       1.6889105924       0.8811544992
       321           589       1.6889182031       0.8726655348
       322           589       1.6889370037       0.8862478778
       323           589       1.6890432688       0.8336162988
       324           589       1.6888998513       0.9032258065
       325           589       1.6888336740       0.8777589134
       326           589       1.6888155899       0.8930390492
       327           589       1.6888841644       0.8845500849
       328           589       1.6889280991       0.8675721562
       329           589       1.6888212554       0.8777589134
       330           589       1.6888551574       0.8607809847
       331           589       1.6887801393       0.8539898132
       332           589       1.6888763697       0.8794567063
       333           589       1.6888784750       0.8709677419
       334           589       1.6889290994       0.8930390492
       335           589       1.6888869982       0.8455008489
       336           589       1.6889493693       0.8862478778
       337           589       1.6889180069       0.8692699491
       338           589       1.6888852858       0.8828522920
       339           589       1.6889019200       0.8743633277
       340           587       1.6889041625       0.8539898132
       341           587       1.6890503054       0.8586030664
       342           585       1.6887701951       0.8756388416
       343           583       1.6891416513       0.9196581197
       344           581       1.6890396442       0.8627787307
       345           579       1.6889019461       0.8674698795
       346           579       1.6889216878       0.8670120898
       347           579       1.6888839394       0.8981001727
       348           579       1.6888263095       0.8773747841
       349           579       1.6888734082       0.8618307427
       350           579       1.6889573794       0.8704663212
       351           579       1.6889633158       0.8756476684
       352           577       1.6889321652       0.8704663212
       353           577       1.6889078600       0.8457538995
       354           577       1.6888713174       0.8734835355
       355           577       1.6890705541       0.9012131716
       356           575       1.6888386105       0.8752166378
       357           573       1.6888505480       0.8782608696
       358           573       1.6888011179       0.8883071553
       359           573       1.6887582371       0.8917975567
       360           571       1.6888648832       0.8638743455
       361           571       1.6888984447       0.8616462347
       362           571       1.6889110941       0.8651488616
       363           569       1.6889117956       0.8581436077
       364           569       1.6889077654       0.8594024605
       365           567       1.6888648999       0.8804920914
       366           567       1.6889178963       0.8624338624
       367           567       1.6889894185       0.8747795414
       368           567       1.6889241846       0.8853615520
       369           567       1.6889322542       0.8835978836
       370           567       1.6890226792       0.8924162257
       371           565       1.6889515422       0.8818342152
       372           565       1.6889942713       0.8566371681
       373           565       1.6889376327       0.8672566372
       374           565       1.6889402829       0.8743362832
       375           565       1.6889312642       0.8460176991
       376           565       1.6889660160       0.9044247788
       377           565       1.6889987949       0.8796460177
       378           565       1.6889608343       0.8867256637
       379           565       1.6889916812       0.8619469027
       380           565       1.6888388175       0.8584070796
       381           565       1.6890032501       0.8725663717
       382           565       1.6889588253       0.8814159292
       383           565       1.6889553486       0.8884955752
       384           565       1.6890143440       0.8955752212
       385           565       1.6889330515       0.8690265487
       386           565       1.6889289277       0.8831858407
       387           563       1.6889401755       0.8672566372
       388           563       1.6889214668       0.8845470693
       389           563       1.6889036234       0.8721136767
       390           561       1.6889322438       0.8792184725
       391           559       1.6889648845       0.8770053476
       392           559       1.6889416550       0.8622540250
       393           559       1.6889478857       0.8622540250
       394           559       1.6889099764       0.8711985689
       395           559       1.6888978578       0.8872987478
       396           559       1.6889464393       0.8801431127
       397           559       1.6889943201       0.8890876565
       398           557       1.6889699266       0.8998211091
       399           557       1.6890003025       0.8653500898
       400           557       1.6889739477       0.8868940754
       401           557       1.6889516558       0.8833034111
       402           557       1.6890133436       0.8743267504
       403           557       1.6889315870       0.9030520646
       404           557       1.6889291948       0.8886894075
       405           557       1.6889363076       0.8850987433
       406           557       1.6889299796       0.8617594255
       407           557       1.6888846110       0.9012567325
       408           557       1.6889289364       0.8635547576
       409           557       1.6889541140       0.8868940754
       410           557       1.6890007521       0.8779174147
       411           557       1.6889856173       0.8707360862
       412           557       1.6888928987       0.8797127469
       413           557       1.6889066214       0.8581687612
       414           557       1.6889824779       0.8545780969
       415           557       1.6889085819       0.8581687612
       416           557       1.6888919445       0.8868940754
       417           557       1.6889245231       0.8671454219
       418           557       1.6890320340       0.8617594255
       419           557       1.6889593352       0.8779174147
       420           557       1.6890110257       0.8868940754
       421           557       1.6889811702       0.8868940754
       422           555       1.6889901878       0.8797127469
       423           555       1.6889410824       0.8630630631
       424           555       1.6889509719       0.8720720721
       425           553       1.6889433742       0.8936936937
       426           553       1.6889402259       0.8860759494
       427           553       1.6888473260       0.8987341772
       428           553       1.6889979405       0.8625678119
       429           553       1.6890022148       0.8752260398
       430           553       1.6890270646       0.8535262206
       431           551       1.6889015918       0.8679927667
       432           551       1.6889728167       0.8856624319
       433           551       1.6889678814       0.8656987296
       434           551       1.6888993986       0.8874773140
       435           551       1.6889376473       0.8711433757
       436           551       1.6889820760       0.8765880218
       437           551       1.6889998579       0.9001814882
       438           549       1.6890596505       0.8929219601
       439           547       1.6890536266       0.8870673953
       440           545       1.6889910076       0.8939670932
       441           545       1.6889443136       0.8880733945
       442           543       1.6890670760       0.8770642202
       443           543       1.6890182899       0.8545119705
       444           543       1.6889620613       0.8453038674
       445           543       1.6889114893       0.8821362799
       446           541       1.6888205334       0.8987108656
       447           541       1.6887726187       0.8927911275
       448           541       1.6884649990       0.8890942699
       449           541       1.6889154922       0.9038817006
       450           541       1.6888903072       0.8872458410
       451           541       1.6889240520       0.8743068392
       452           541       1.6889575723       0.8853974122
       453           541       1.6889416930       0.8817005545
       454           541       1.6889327918       0.8890942699
       455           541       1.6890021531       0.8743068392
       456           541       1.6889928493       0.8964879852
       457           541       1.6890330500       0.8613678373
       458           541       1.6890130062       0.8539741220
       459           539       1.6889896682       0.8539741220
       460           539       1.6890146519       0.8923933210
       461           537       1.6890117857       0.8775510204
       462           537       1.6890477163       0.8826815642
       463           537       1.6890399169       0.8715083799
       464           537       1.6890152189       0.9031657356
       465           537       1.6890369033       0.8696461825
       466           537       1.6890755072       0.8808193669
       467           537       1.6890225053       0.8603351955
       468           537       1.6890562658       0.8994413408
       469           537       1.6890560417       0.8733705773
       470           537       1.6890195770       0.8752327747
       471           535       1.6890256164       0.8733705773
       472           535       1.6889811189       0.8672897196
       473           535       1.6890396854       0.8915887850
       474           535       1.6890602277       0.8878504673
       475           533       1.6889906242       0.9084112150
       476           533       1.6889306446       0.8761726079
       477           533       1.6889143309       0.8705440901
       478           533       1.6888818975       0.8555347092
       479           531       1.6889148521       0.8911819887
       480           531       1.6889244587       0.8851224105
       481           531       1.6890280865       0.8775894539
       482           531       1.6889961889       0.8907721281
       483           531       1.6889914069       0.8644067797
       484           531       1.6889624933       0.8719397363
       485           531       1.6890080344       0.8832391714
       486           531       1.6889970976       0.8851224105
       487           531       1.6888205394       0.8644067797
       488           531       1.6888119659       0.8738229755
       489           531       1.6889414772       0.9020715631
       490           531       1.6889267265       0.8662900188
       491           531       1.6889610721       0.8907721281
       492           531       1.6890176106       0.8625235405
       493           531       1.6889782199       0.8757062147
       494           531       1.6890664588       0.8662900188
       495           529       1.6890024082       0.8644067797
       496           529       1.6890578517       0.8525519849
       497           529       1.6890756773       0.8884688091
       498           529       1.6890122793       0.8903591682
       499           529       1.6888865703       0.8506616257
       500           529       1.6890799822       0.8960302457
       501           529       1.6888500183       0.8733459357
       502           527       1.6888476517       0.8752362949
       503           527       1.6885514060       0.8975332068
       504           527       1.6888738344       0.8804554080
       505           523       1.6890618194       0.8576850095
       506           523       1.6892535734       0.8699808795
       507           523       1.6890846374       0.8451242830
       508           523       1.6888039827       0.8604206501
       509           523       1.6877379287       0.8565965583
       510           523       1.6881358988       0.8546845124
       511           523       1.6886258206       0.8604206501
       512           523       1.6890666229       0.8871892925
       513           523       1.6890817018       0.8738049713
       514           523       1.6890322046       0.8738049713
       515           523       1.6890697505       0.8795411090
       516           523       1.6890692767       0.8585086042
       517           523       1.6890879465       0.8661567878
       518           523       1.6890772194       0.8948374761
       519           523       1.6889894646       0.8986615679
       520           523       1.6891167648       0.8795411090
       521           521       1.6890317888       0.8871892925
       522           521       1.6888553330       0.8656429942
       523           521       1.6890120535       0.8848368522
       524           521       1.6890886604       0.8752399232
       525           521       1.6890295691       0.8790786948
       526           521       1.6888385942       0.8809980806
       527           521       1.6888626173       0.8618042226
       528           521       1.6889607859       0.8905950096
       529           519       1.6889798389       0.8733205374
       530           519       1.6890769121       0.8747591522
       531           519       1.6889804505       0.8728323699
       532           519       1.6890660324       0.8805394990
       533           519       1.6889834439       0.8959537572
       534           519       1.6890257809       0.8631984586
       535           519       1.6890263892       0.8766859345
       536           519       1.6890198467       0.8709055877
       537           519       1.6890769260       0.8978805395
       538           519       1.6889904597       0.8689788054
       539           519       1.6890445986       0.8805394990
       540           519       1.6889384376       0.8863198459
       541           519       1.6889725772       0.8670520231
       542           519       1.6889672649       0.8959537572
       543           519       1.6890014551       0.8786127168
       544           519       1.6889380625       0.8670520231
       545           519       1.6887992365       0.8612716763
       546           519       1.6892298725       0.8477842004
       547           519       1.6891692874       0.8786127168
       548           519       1.6891905144       0.8631984586
       549           519       1.6891351529       0.8670520231
       550           519       1.6892294436       0.8805394990
       551           519       1.6892657954       0.8747591522
       552           519       1.6893299705       0.8747591522
       553           519       1.6892295842       0.9113680154
       554           519       1.6891693349       0.8824662813
       555           519       1.6891810678       0.8728323699
       556           519       1.6891458265       0.8709055877
       557           519       1.6891948354       0.8420038536
       558           519       1.6892396600       0.8728323699
       559           519       1.6892233674       0.8747591522
       560           519       1.6891803771       0.8535645472
       561           519       1.6891761417       0.8728323699
       562           519       1.6891778254       0.8921001927
       563           519       1.6891400653       0.8612716763
       564           519       1.6891681205       0.8978805395
       565           519       1.6891529604       0.8805394990
       566           519       1.6891292922       0.8824662813
       567           517       1.6891427287       0.8728323699
       568           517       1.6891663171       0.8878143133
       569           517       1.6890956916       0.8781431335
       570           517       1.6891182887       0.8781431335
       571           517       1.6890128374       0.8626692456
       572           517       1.6889458052       0.8936170213
       573           517       1.6890134970       0.8781431335
       574           517       1.6890432331       0.8723404255
       575           517       1.6887268009       0.8781431335
       576           517       1.6888845621       0.8568665377
       577           517       1.6889516971       0.8626692456
       578           517       1.6890578991       0.8762088975
       579           517       1.6888495432       0.9071566731
       580           517       1.6891316286       0.8781431335
       581           517       1.6890152147       0.8742746615
       582           517       1.6889310246       0.8704061896
       583           517       1.6891011795       0.9110251451
       584           517       1.6890366840       0.8646034816
       585           517       1.6890902122       0.8762088975
       586           517       1.6891496962       0.8781431335
       587           515       1.6890886092       0.8897485493
       588           515       1.6891405449       0.8970873786
       589           515       1.6891444691       0.8951456311
       590           515       1.6891771896       0.8951456311
       591           515       1.6891482282       0.8776699029
       592           515       1.6891783287       0.8660194175
       593           515       1.6891457756       0.8951456311
       594           515       1.6890551366       0.8621359223
       595           515       1.6890780632       0.8757281553
       596           513       1.6890801338       0.8679611650
       597           513       1.6893491572       0.8791423002
       598           513       1.6893677431       0.8849902534
       599           513       1.6890522764       0.8947368421
       600           513       1.6893707090       0.8947368421
       601           513       1.6890836664       0.8869395712
       602           513       1.6890094037       0.8810916179
       603           513       1.6891732782       0.8849902534
       604           511       1.6891202356       0.9005847953
       605           511       1.6891901370       0.8825831703
       606           511       1.6891925759       0.8610567515
       607           511       1.6891795329       0.8786692759
       608           511       1.6892179321       0.8551859100
       609           511       1.6892198380       0.8317025440
       610           511       1.6892711880       0.8845401174
       611           511       1.6892529041       0.8630136986
       612           511       1.6892770351       0.9021526419
       613           511       1.6892680398       0.8864970646
       614           511       1.6892928364       0.8943248532
       615           511       1.6892655579       0.8806262231
       616           511       1.6892035898       0.8512720157
       617           511       1.6892097784       0.8590998043
       618           511       1.6892091432       0.8747553816
       619           511       1.6892300563       0.8864970646
       620           511       1.6892091287       0.8590998043
       621           511       1.6892241733       0.8864970646
       622           511       1.6891870038       0.8767123288
       623           511       1.6891695779       0.8943248532
       624           511       1.6891776079       0.9041095890
       625           511       1.6891837506       0.9021526419
       626           511       1.6891324940       0.8786692759
       627           511       1.6891100390       0.8806262231
       628           511       1.6891440693       0.8923679061
       629           511       1.6891395492       0.8493150685
       630           511       1.6891377839       0.8923679061
       631           511       1.6891577945       0.8493150685
       632           511       1.6891392709       0.9001956947
       633           511       1.6891646887       0.8688845401
       634           511       1.6892707667       0.8943248532
       635           511       1.6890925069       0.8864970646
       636           511       1.6890928512       0.8884540117
       637           511       1.6891455592       0.8864970646
       638           511       1.6891786068       0.8747553816
       639           509       1.6890996994       0.8806262231
       640           509       1.6891112433       0.8840864440
       641           509       1.6891996415       0.8880157171
       642           509       1.6892712219       0.8722986248
       643           509       1.6891622696       0.9037328094
       644           509       1.6891609861       0.8801571709
       645           509       1.6892100032       0.8781925344
       646           509       1.6891990280       0.8958742633
       647           509       1.6892162510       0.9056974460
       648           509       1.6891851903       0.8722986248
       649           509       1.6891484670       0.8801571709
       650           509       1.6892348774       0.8801571709
       651           509       1.6891696112       0.8821218075
       652           509       1.6892288459       0.8703339882
       653           509       1.6891525747       0.8880157171
       654           509       1.6892377596       0.8998035363
       655           509       1.6892097180       0.8821218075
       656           507       1.6891793138       0.8762278978
       657           507       1.6891695950       0.8875739645
       658           507       1.6892499296       0.8954635108
       659           507       1.6892000791       0.8836291913
       660           507       1.6891487892       0.8717948718
       661           507       1.6891987759       0.8520710059
       662           507       1.6892322113       0.8678500986
       663           507       1.6892511554       0.8875739645
       664           507       1.6892180735       0.8875739645
       665           507       1.6891378721       0.8520710059
       666           507       1.6891790817       0.8816568047
       667           507       1.6890812384       0.8816568047
       668           507       1.6890067758       0.8875739645
       669           507       1.6893125765       0.8737672584
       670           507       1.6892448259       0.8816568047
       671           507       1.6891484643       0.8934911243
       672           507       1.6892056356       0.8836291913
       673           507       1.6892992530       0.8915187377
       674           507       1.6892115701       0.8579881657
       675           507       1.6894433612       0.8737672584
       676           507       1.6893305845       0.8915187377
       677           507       1.6893591133       0.8777120316
       678           507       1.6893223303       0.8796844181
       679           507       1.6892945476       0.8678500986
       680           507       1.6892750732       0.8856015779
       681           507       1.6892821506       0.8757396450
       682           507       1.6892686442       0.8698224852
       683           507       1.6892296364       0.8658777120
       684           507       1.6892290427       0.8658777120
       685           507       1.6892388044       0.8915187377
       686           507       1.6892269284       0.8639053254
       687           507       1.6892848707       0.8737672584
       688           507       1.6892781904       0.8875739645
       689           507       1.6892856019       0.8599605523
       690           507       1.6892459905       0.8658777120
       691           507       1.6892567337       0.8737672584
       692           507       1.6892257012       0.8856015779
       693           507       1.6892653797       0.8717948718
       694           507       1.6892579015       0.8579881657
       695           507       1.6892466280       0.8500986193
       696           507       1.6892900546       0.8796844181
       697           507       1.6892545086       0.8698224852
       698           507       1.6892842916       0.8816568047
       699           507       1.6892403246       0.8836291913
       700           507       1.6892322467       0.9033530572
       701           507       1.6892757814       0.8856015779
       702           507       1.6892387586       0.8678500986
       703           507       1.6892034424       0.8994082840
       704           507       1.6892142882       0.8698224852
       705           507       1.6892511356       0.8757396450
       706           507       1.6891929010       0.8639053254
       707           507       1.6892312091       0.8796844181
       708           507       1.6892739932       0.8658777120
       709           507       1.6892995537       0.8698224852
       710           507       1.6892072194       0.8619329389
       711           507       1.6893602258       0.8737672584
       712           507       1.6892974591       0.8954635108
       713           507       1.6892671601       0.8520710059
       714           507       1.6893514406       0.8974358974
