 Step       Num walks        Ene     acc_prob
       168            94       1.6885346453       0.9062500000
       169            94       1.6885622260       0.9468085106
       170            94       1.6885495703       0.9574468085
       171            94       1.6885351073       0.9255319149
       172            92       1.6885244499       0.9361702128
       173            92       1.6885625330       0.9456521739
       174            92       1.6884910109       0.9347826087
       175            92       1.6884915493       0.9239130435
       176            92       1.6884785295       0.9456521739
       177            92       1.6884611661       0.9673913043
       178            92       1.6884873362       0.9565217391
       179            92       1.6884381598       0.9565217391
       180            92       1.6884275200       0.9565217391
       181            92       1.6884595887       0.9782608696
       182            92       1.6884887676       0.9782608696
       183            92       1.6884893837       0.8804347826
       184            90       1.6884939119       0.9565217391
       185            90       1.6884823589       0.9666666667
       186            90       1.6885282318       0.9444444444
       187            90       1.6885049293       0.9666666667
       188            90       1.6884665881       0.9555555556
       189            90       1.6884585855       0.9888888889
       190            88       1.6884983422       0.9555555556
       191            88       1.6884927399       0.9431818182
       192            88       1.6885131684       0.9318181818
       193            88       1.6885534995       0.9886363636
       194            88       1.6885613840       0.9659090909
       195            88       1.6885338238       0.9545454545
       196            88       1.6885245184       0.9659090909
       197            88       1.6885185340       0.9659090909
       198            88       1.6884916019       0.9431818182
       199            88       1.6884735163       0.9431818182
       200            88       1.6884652333       0.9545454545
       201            88       1.6884577108       0.9772727273
       202            88       1.6884410064       0.9545454545
       203            88       1.6883602782       0.9090909091
       204            88       1.6883918408       0.9659090909
       205            88       1.6885668983       0.9318181818
       206            88       1.6884777964       0.9659090909
       207            88       1.6884821591       0.9545454545
       208            88       1.6885454728       0.9545454545
       209            88       1.6885447317       0.9204545455
       210            88       1.6884677429       0.9431818182
       211            88       1.6885016507       0.9545454545
       212            88       1.6884779162       0.9659090909
       213            88       1.6885124200       0.9886363636
       214            88       1.6884911128       0.9431818182
       215            88       1.6884682661       0.9318181818
       216            88       1.6884533824       0.9659090909
       217            89       1.6884768584       0.9431818182
       218            90       1.6884611815       0.9438202247
       219            90       1.6884447092       0.9666666667
       220            90       1.6884236664       0.9666666667
       221            90       1.6884624790       0.9666666667
       222            90       1.6883867927       0.9555555556
       223            90       1.6883985716       0.9555555556
       224            90       1.6884737287       0.9444444444
       225            90       1.6885892210       0.9777777778
       226            90       1.6885346410       0.9666666667
       227            90       1.6885353943       0.9777777778
       228            90       1.6885277472       0.9666666667
       229            90       1.6884997693       0.9444444444
       230            90       1.6885078553       0.9555555556
       231            90       1.6883780754       0.9888888889
       232            90       1.6883560665       0.9666666667
       233            90       1.6883729874       0.9222222222
       234            90       1.6884020731       0.9555555556
       235            90       1.6883433694       0.9444444444
       236            90       1.6883708678       0.9444444444
       237            90       1.6883170625       0.9555555556
       238            91       1.6882497071       0.9333333333
       239            92       1.6882026458       0.9670329670
       240            92       1.6883360459       0.9239130435
       241            92       1.6882828867       0.9456521739
       242            92       1.6882689591       0.9673913043
       243            93       1.6881470135       0.9673913043
       244            93       1.6879688742       0.9677419355
       245            93       1.6881761932       0.9569892473
       246            93       1.6879688939       0.9247311828
       247            93       1.6881285469       0.9462365591
       248            93       1.6879137273       0.9462365591
       249            94       1.6882087741       0.9354838710
       250            94       1.6882155102       0.9361702128
       251            94       1.6884044390       0.9680851064
       252            94       1.6885052424       0.9680851064
       253            94       1.6883113416       0.9574468085
       254            94       1.6879117361       0.9787234043
       255            94       1.6878039995       0.9787234043
       256            94       1.6877339275       0.9787234043
       257            94       1.6878756096       0.9574468085
       258            94       1.6878834397       0.9468085106
       259            96       1.6878384292       0.9361702128
       260            96       1.6880880040       0.9583333333
       261            96       1.6878608046       0.9791666667
       262            96       1.6878328575       0.9479166667
       263            97       1.6880183945       0.9791666667
       264            97       1.6882798245       0.9690721649
       265            97       1.6883459937       0.9690721649
       266            97       1.6883491105       0.9587628866
       267            97       1.6884067324       0.9381443299
       268            97       1.6883898563       0.9587628866
       269            97       1.6883530481       0.8969072165
       270            97       1.6883197701       0.9896907216
       271            97       1.6883527156       0.9381443299
       272            97       1.6882490651       0.9587628866
       273            97       1.6882037263       0.9484536082
       274            98       1.6883206947       0.9587628866
       275            98       1.6883415514       0.9387755102
       276            98       1.6882556013       0.9897959184
       277            98       1.6882271235       0.9591836735
       278            99       1.6883047274       0.9387755102
       279            99       1.6880730078       0.9393939394
       280            99       1.6879951388       0.9595959596
       281            99       1.6877061815       0.9696969697
       282            99       1.6873109573       0.9898989899
       283           100       1.6868763515       0.9090909091
       284           100       1.6865757798       0.9600000000
       285           100       1.6876486156       0.9800000000
       286           100       1.6873950901       0.9700000000
       287           100       1.6873756004       0.9200000000
       288           100       1.6874513952       0.9500000000
       289           102       1.6873166499       0.9700000000
       290           103       1.6875586473       0.9509803922
       291           103       1.6874027284       0.9320388350
       292           103       1.6874793187       0.9514563107
       293           103       1.6876039968       0.9417475728
       294           104       1.6874239740       0.9126213592
       295           104       1.6877650637       0.9423076923
       296           104       1.6879092275       0.8942307692
       297           104       1.6878820834       0.9711538462
       298           104       1.6876282350       0.9615384615
       299           104       1.6876369159       0.9615384615
       300           104       1.6873240450       0.9711538462
       301           104       1.6871231460       0.9903846154
       302           104       1.6878232322       0.9326923077
       303           104       1.6881335096       1.0000000000
       304           104       1.6886465870       0.9423076923
       305           104       1.6886197821       0.9230769231
       306           104       1.6885796731       0.9423076923
       307           104       1.6883762226       0.9519230769
       308           104       1.6881765244       0.9230769231
       309           104       1.6881796651       0.9423076923
       310           104       1.6881264481       0.9711538462
       311           104       1.6881567973       0.9230769231
       312           104       1.6881527682       0.9519230769
       313           104       1.6882709342       0.9519230769
       314           104       1.6883861978       0.9423076923
       315           104       1.6884045890       0.9711538462
       316           104       1.6882658995       0.9326923077
       317           104       1.6881663710       1.0000000000
       318           104       1.6882018557       0.9711538462
       319           104       1.6882981190       0.9423076923
       320           104       1.6883111755       0.9423076923
       321           104       1.6883035996       0.9519230769
       322           104       1.6883045335       0.9519230769
       323           104       1.6883212635       0.9903846154
       324           104       1.6883436971       0.9807692308
       325           104       1.6883623191       0.9615384615
       326           104       1.6883698278       0.9230769231
       327           104       1.6884006177       0.9711538462
       328           104       1.6884119470       0.9519230769
       329           104       1.6883920613       0.9326923077
       330           104       1.6884526646       0.9807692308
       331           104       1.6884952506       0.9807692308
       332           104       1.6885390198       0.9134615385
       333           104       1.6885766827       0.9807692308
       334           104       1.6885680581       0.9423076923
       335           104       1.6885455485       0.9615384615
       336           104       1.6885219232       0.9807692308
       337           104       1.6885279335       0.9519230769
       338           104       1.6885133418       0.8942307692
       339           104       1.6885492575       0.9615384615
       340           104       1.6885397061       0.9423076923
       341           104       1.6885248925       0.9519230769
       342           104       1.6885104355       0.9519230769
       343           104       1.6885187055       0.9326923077
       344           104       1.6884986313       0.9519230769
       345           104       1.6884767860       0.9615384615
       346           104       1.6885053045       0.9807692308
       347           104       1.6884965078       0.9038461538
       348           104       1.6884874884       0.9326923077
       349           104       1.6884910967       0.9519230769
       350           104       1.6885178950       0.9711538462
       351           104       1.6884619488       0.9326923077
       352           104       1.6884427233       0.9711538462
       353           104       1.6884571803       0.9615384615
       354           104       1.6884776964       0.9519230769
       355           104       1.6884915135       0.9423076923
       356           102       1.6885064307       0.9615384615
       357           102       1.6884856984       0.9509803922
       358           102       1.6885257445       0.9509803922
       359           102       1.6885075734       0.9803921569
       360           102       1.6884992690       0.9705882353
       361           102       1.6884723643       0.9901960784
       362           102       1.6884912531       0.9607843137
       363           102       1.6884847867       0.9705882353
       364           102       1.6885164050       0.9313725490
       365           102       1.6885060402       0.9411764706
       366           102       1.6884855150       0.9803921569
       367           102       1.6885001082       0.9313725490
       368           102       1.6885318412       0.9705882353
       369           102       1.6885203986       0.9607843137
       370           102       1.6885584998       0.9607843137
       371           102       1.6885781663       0.9705882353
       372           102       1.6885785446       0.9509803922
       373           102       1.6885889286       0.9117647059
       374           102       1.6885850519       0.9509803922
       375           102       1.6885898530       0.9509803922
       376           102       1.6885967046       0.9509803922
       377           102       1.6886389187       0.9607843137
       378           102       1.6886047801       0.9705882353
       379           102       1.6885356952       0.9509803922
       380           102       1.6886652767       0.9509803922
       381           102       1.6887018482       0.9509803922
       382            98       1.6887196983       0.9313725490
       383            98       1.6886836690       0.9591836735
       384            98       1.6887786506       0.9285714286
       385            98       1.6885628910       0.9897959184
       386            98       1.6876276680       0.9387755102
       387            98       1.6887166726       0.9591836735
       388            98       1.6885681957       0.9795918367
       389            98       1.6885784991       0.9897959184
       390            98       1.6885557378       0.8979591837
       391            98       1.6885850699       0.9693877551
       392            98       1.6885859212       0.9897959184
       393            98       1.6885662782       0.9387755102
       394            98       1.6885907401       0.9693877551
       395            98       1.6885460159       0.9285714286
       396            98       1.6885706769       0.8979591837
       397            98       1.6885867490       0.9489795918
       398            98       1.6884936540       0.9693877551
       399            98       1.6884967426       0.9897959184
       400            98       1.6884779106       0.9591836735
       401            98       1.6885541427       0.9591836735
       402            98       1.6885968461       0.9387755102
       403            98       1.6880512389       0.9591836735
       404            98       1.6890006417       0.9591836735
       405            98       1.6886498619       0.9489795918
       406            98       1.6886309949       0.9795918367
       407            98       1.6886086848       0.9693877551
       408            98       1.6885635342       0.9591836735
       409            98       1.6885672545       0.9489795918
       410            98       1.6885535580       0.9591836735
       411            98       1.6885459274       0.9591836735
       412            98       1.6885145767       0.9387755102
       413            98       1.6885557283       0.9387755102
       414            98       1.6885229963       0.9489795918
       415            98       1.6885437129       0.9081632653
       416            98       1.6885760490       0.9795918367
       417            98       1.6885380748       0.9591836735
       418            98       1.6885342256       0.9489795918
       419            98       1.6885376534       0.9489795918
       420            98       1.6884900913       0.9489795918
       421            98       1.6884295919       0.9285714286
       422            98       1.6885161755       0.9387755102
       423            98       1.6885387462       0.9183673469
       424            98       1.6885295505       0.9489795918
       425            98       1.6884999241       0.9693877551
       426            98       1.6884598780       0.9489795918
       427            98       1.6884745095       0.9693877551
       428            98       1.6884668318       0.9387755102
       429            98       1.6884416391       0.9285714286
       430            98       1.6884666599       0.9285714286
       431            98       1.6884545830       0.9489795918
       432            98       1.6884408777       0.9693877551
       433            98       1.6884563106       0.9693877551
       434            98       1.6884691366       0.9591836735
       435            98       1.6884854209       0.9591836735
       436            98       1.6884972501       0.9387755102
       437            98       1.6884651560       0.9591836735
       438            98       1.6884711324       0.9591836735
       439            98       1.6884475660       0.9591836735
       440            98       1.6884409249       0.9591836735
       441            98       1.6884500729       0.9795918367
       442            98       1.6884653938       0.9693877551
       443            98       1.6884543889       0.9489795918
       444            98       1.6884648199       0.9489795918
       445            98       1.6884449604       0.9285714286
       446            98       1.6884410275       0.9489795918
       447            98       1.6884558993       1.0000000000
       448            98       1.6884511650       0.9795918367
       449            98       1.6884374314       0.9795918367
       450            98       1.6884402844       0.9693877551
       451            98       1.6884299463       0.9591836735
       452            98       1.6884503421       0.9489795918
       453            98       1.6884756139       0.9387755102
       454            98       1.6884851373       0.9387755102
       455            98       1.6885080581       0.9591836735
       456            98       1.6884783681       0.9693877551
       457            98       1.6884773436       0.9693877551
       458            98       1.6884671038       0.9591836735
       459            98       1.6884683521       0.9693877551
       460            98       1.6884723808       0.9387755102
       461            98       1.6884833262       0.9081632653
       462            98       1.6884782767       0.9693877551
       463            98       1.6885014073       0.9693877551
       464            98       1.6885065741       0.9591836735
       465            98       1.6885185280       0.9693877551
       466            98       1.6885362627       0.9693877551
       467            98       1.6885262890       0.9285714286
       468            98       1.6884932430       0.9795918367
       469            98       1.6885199819       0.9285714286
       470            98       1.6885533294       0.9489795918
       471            98       1.6885619877       0.9285714286
       472            98       1.6886098915       0.8877551020
       473            98       1.6885383456       0.9795918367
       474            98       1.6885353327       0.9897959184
       475            98       1.6885515184       0.9489795918
       476            98       1.6885551301       0.9693877551
       477            98       1.6885396961       0.9795918367
       478            98       1.6885756623       0.9897959184
       479            98       1.6885922940       0.9591836735
       480            98       1.6885867570       0.9489795918
       481            98       1.6886403824       0.9285714286
       482            98       1.6886774212       0.9693877551
       483            98       1.6885588551       0.9285714286
       484            98       1.6885782526       0.9591836735
       485            98       1.6885976528       0.9693877551
       486            98       1.6886016389       0.9693877551
       487            98       1.6885748148       0.9693877551
       488            98       1.6885697475       0.9591836735
       489            98       1.6885398764       0.9591836735
       490            98       1.6885443837       0.9591836735
       491            98       1.6885628693       0.9387755102
       492            98       1.6885956691       0.9693877551
       493            98       1.6886031174       0.9693877551
       494            98       1.6886321249       0.9285714286
       495            98       1.6885866632       0.9387755102
       496            98       1.6886046667       0.9795918367
       497            98       1.6886254378       0.9693877551
       498            98       1.6886772971       0.9693877551
       499            98       1.6886750724       0.9693877551
       500            98       1.6887183838       0.9285714286
       501            98       1.6886767764       0.9693877551
       502            98       1.6886270882       0.9591836735
       503            98       1.6886405044       0.9591836735
       504            98       1.6886463931       0.9183673469
       505            98       1.6886235655       0.9795918367
       506            98       1.6886372606       0.9693877551
       507            98       1.6886537851       0.9183673469
       508            98       1.6886349439       0.9387755102
       509            98       1.6886484485       0.9897959184
       510            98       1.6885992580       0.9693877551
       511            99       1.6885995383       0.9285714286
       512            99       1.6886383103       0.9494949495
       513            99       1.6886209406       0.9191919192
       514            99       1.6886326851       0.9595959596
       515            99       1.6886326336       0.9494949495
       516            99       1.6886396243       0.9494949495
       517            99       1.6886309273       0.9393939394
       518            99       1.6886441504       0.9595959596
       519            99       1.6886349490       0.9898989899
       520            99       1.6886818709       0.9797979798
       521            99       1.6886499157       0.9797979798
       522            99       1.6886176404       0.9595959596
       523            99       1.6886268628       0.9797979798
       524            99       1.6886626026       0.9393939394
       525            99       1.6886046462       0.9797979798
       526            99       1.6885522097       0.9696969697
       527            99       1.6885366635       0.9696969697
       528            99       1.6885504708       0.9696969697
       529            99       1.6885747036       0.9797979798
       530            99       1.6885429678       0.9696969697
       531            99       1.6885682388       0.9494949495
       532            99       1.6885716025       0.9595959596
       533            99       1.6885638058       0.9696969697
       534            99       1.6885858934       0.9494949495
       535            99       1.6886323557       0.9393939394
       536            99       1.6886438491       0.8989898990
       537            99       1.6886111024       0.9797979798
       538            99       1.6886278426       0.9696969697
       539            99       1.6886310911       0.9797979798
       540            99       1.6886985225       0.9393939394
       541            99       1.6886283807       0.9393939394
       542            99       1.6885924201       0.9393939394
       543            99       1.6885733501       0.9393939394
       544            99       1.6885817237       0.8888888889
       545            99       1.6885678954       0.9292929293
       546            99       1.6886038124       0.9494949495
       547            99       1.6885682441       0.9898989899
       548            99       1.6885708441       0.9494949495
       549            99       1.6886329239       0.9090909091
       550            99       1.6886273560       0.9494949495
       551            99       1.6885808804       0.9494949495
       552            99       1.6885991085       0.9797979798
       553            99       1.6885899762       0.9191919192
       554            99       1.6886055833       0.9191919192
       555            99       1.6886541045       0.9595959596
       556            99       1.6883023112       0.9595959596
       557            99       1.6887404647       0.9595959596
       558            99       1.6886009371       0.9797979798
       559            99       1.6885922430       0.9797979798
       560            99       1.6885920360       0.9191919192
       561            99       1.6886112813       0.9696969697
       562            99       1.6885106751       0.9797979798
       563            99       1.6886537338       0.9494949495
       564            99       1.6886362555       0.9393939394
       565           100       1.6886466241       0.9090909091
       566           100       1.6886961800       0.9300000000
       567           100       1.6887113334       0.9300000000
       568           100       1.6888037474       0.9300000000
       569           100       1.6888274365       0.9500000000
       570           100       1.6888937546       0.9400000000
       571           100       1.6888704812       0.9400000000
       572           100       1.6888645091       0.9800000000
       573           100       1.6887978464       0.9700000000
       574           100       1.6886421967       0.9700000000
       575           100       1.6887552300       0.9700000000
       576           100       1.6885632489       0.9400000000
       577           100       1.6887566281       0.9400000000
       578           100       1.6887177233       0.9400000000
       579           100       1.6887326695       0.9200000000
       580           100       1.6888558860       0.9700000000
       581           100       1.6889040121       0.9800000000
       582           100       1.6888657647       0.9700000000
       583           100       1.6888100900       0.9600000000
       584           100       1.6886720703       0.9400000000
       585           101       1.6887085116       0.9600000000
       586           101       1.6887587963       0.9900990099
       587           101       1.6887375873       0.9405940594
       588           101       1.6887271783       0.9702970297
       589           101       1.6887257376       0.9504950495
       590           101       1.6887264694       0.9702970297
       591           101       1.6887419633       0.9504950495
       592           101       1.6887528202       0.9801980198
       593           101       1.6887411776       0.9900990099
       594           102       1.6887272406       0.9801980198
       595           102       1.6887255327       0.9509803922
       596           102       1.6887123128       0.9117647059
       597           102       1.6886997656       0.9411764706
       598           102       1.6886729590       0.9215686275
       599           102       1.6886897424       0.9411764706
       600           102       1.6887395066       0.9705882353
       601           102       1.6887213039       0.9705882353
       602           102       1.6887152334       0.9607843137
       603           102       1.6887082480       0.9313725490
       604           102       1.6887181356       0.9313725490
       605           102       1.6887315576       0.9509803922
       606           102       1.6887302762       0.9509803922
       607           102       1.6887452364       0.9607843137
       608           102       1.6887355804       0.9509803922
       609           102       1.6887187356       0.9705882353
       610           100       1.6886981241       0.9411764706
       611           100       1.6886845221       0.9900000000
       612           100       1.6886865180       0.9600000000
       613           100       1.6886882831       0.9400000000
       614           100       1.6887023654       0.9300000000
       615           100       1.6886797059       0.9200000000
       616           100       1.6886947772       0.9400000000
       617           100       1.6886782552       0.9400000000
       618           100       1.6886846962       0.9900000000
       619           100       1.6886830161       0.9600000000
       620           100       1.6886726580       0.9600000000
       621           100       1.6886770236       0.9400000000
       622           100       1.6886724641       0.9600000000
       623           100       1.6886749994       0.9700000000
       624           100       1.6886787987       0.9300000000
       625           100       1.6886807329       0.9400000000
       626           100       1.6886918129       0.9700000000
       627           100       1.6887005784       0.9600000000
       628           100       1.6887170720       0.9400000000
       629           100       1.6887298051       0.9800000000
       630           100       1.6887208367       0.9300000000
       631           100       1.6887256693       0.9500000000
       632           100       1.6887446622       0.9500000000
       633           100       1.6887347264       0.9600000000
       634           100       1.6887271318       0.9800000000
       635           100       1.6887342534       0.9200000000
       636           100       1.6887396412       0.9800000000
       637           100       1.6887191796       0.9300000000
       638           100       1.6887013225       0.9500000000
       639           100       1.6886997393       0.9800000000
       640           100       1.6886916827       0.9700000000
       641           100       1.6887042135       0.9700000000
       642           100       1.6887086811       0.9800000000
       643           100       1.6886996152       0.9200000000
       644           100       1.6887107305       0.9600000000
       645           100       1.6887209914       0.9300000000
       646           100       1.6887302191       0.9500000000
       647           100       1.6887220576       0.9400000000
       648           100       1.6887617283       0.9500000000
       649           100       1.6887430600       0.9700000000
       650           100       1.6887452479       0.9500000000
       651           100       1.6887455841       0.9600000000
       652           100       1.6887511846       0.9200000000
       653           100       1.6887567519       0.9700000000
       654           100       1.6887376949       0.9700000000
       655           100       1.6887510288       0.9400000000
       656           100       1.6887349954       0.9600000000
       657           100       1.6887281776       0.9900000000
       658           100       1.6887188422       0.9600000000
       659            98       1.6887130322       0.9400000000
       660            98       1.6886932156       0.9489795918
       661            98       1.6886152219       0.9693877551
       662            98       1.6886147393       0.9489795918
       663            98       1.6886617803       0.9489795918
       664            98       1.6886495985       0.9285714286
       665            98       1.6886521503       0.9591836735
       666            98       1.6886624411       0.9795918367
       667            98       1.6886574456       0.9591836735
       668            98       1.6886758467       0.9693877551
       669            98       1.6886807574       0.9387755102
       670            98       1.6887074079       0.9285714286
       671            98       1.6887331454       0.9795918367
       672            98       1.6879448442       0.9489795918
       673            98       1.6879494157       0.9387755102
       674            98       1.6888234868       0.9693877551
       675            98       1.6887072951       0.9387755102
       676            98       1.6887029257       0.9693877551
       677            98       1.6886948403       0.9285714286
       678            98       1.6887043199       0.9387755102
       679            98       1.6887558835       0.9489795918
       680            98       1.6887377482       0.9795918367
       681            98       1.6887106480       0.9591836735
       682            98       1.6886958997       0.9591836735
       683            98       1.6886866098       0.9693877551
       684            98       1.6886776851       0.9693877551
       685            98       1.6886779478       0.9489795918
       686            98       1.6886816296       0.9897959184
       687            98       1.6886728367       0.9693877551
       688            98       1.6886650051       0.9489795918
       689            98       1.6886574588       0.9591836735
       690            98       1.6886553518       0.9693877551
       691            98       1.6886486972       0.9795918367
       692            98       1.6886832716       0.9591836735
       693            98       1.6886463759       0.9285714286
       694            98       1.6886219883       0.9183673469
       695            98       1.6894169697       0.9897959184
       696            98       1.6886556178       0.9693877551
       697            98       1.6886604236       0.9693877551
       698            98       1.6886475725       0.9489795918
       699            96       1.6886300239       0.9693877551
       700            96       1.6886216986       0.9166666667
       701            96       1.6886161425       0.9687500000
       702            96       1.6886236418       0.9062500000
       703            96       1.6886420943       0.9791666667
       704            96       1.6886615505       0.9479166667
       705            97       1.6886845207       0.9895833333
       706            97       1.6886730610       0.9175257732
       707            98       1.6886378971       0.9896907216
       708            98       1.6886301597       0.9285714286
       709            98       1.6886348430       0.9693877551
       710            98       1.6886224188       0.9693877551
       711            98       1.6886285898       0.9591836735
       712            98       1.6886188704       0.9591836735
       713            98       1.6886185167       0.9591836735
       714            98       1.6886585772       0.9387755102
