 Step       Num walks        Ene     acc_prob
       353          1029       1.6888123538       0.8862973761
       354          1029       1.6887330245       0.8756073858
       355          1029       1.6887797465       0.8862973761
       356          1029       1.6887346513       0.8756073858
       357          1029       1.6887489682       0.8726919339
       358          1025       1.6887794789       0.8804664723
       359          1025       1.6886913384       0.8770731707
       360          1025       1.6887739868       0.8682926829
       361          1025       1.6888082337       0.8682926829
       362          1025       1.6887557064       0.8663414634
       363          1025       1.6887247469       0.8702439024
       364          1025       1.6887928478       0.8663414634
       365          1025       1.6887347551       0.8634146341
       366          1025       1.6887871177       0.8673170732
       367          1025       1.6887772759       0.8731707317
       368          1025       1.6887682238       0.8731707317
       369          1025       1.6889168642       0.8565853659
       370          1025       1.6888562580       0.8956097561
       371          1025       1.6887333310       0.8819512195
       372          1025       1.6887246119       0.8858536585
       373          1025       1.6888291674       0.8848780488
       374          1025       1.6888368963       0.8868292683
       375          1025       1.6885073531       0.8965853659
       376          1025       1.6867862375       0.8624390244
       377          1025       1.6923742336       0.8634146341
       378          1025       1.6887369862       0.8829268293
       379          1025       1.6886946100       0.8868292683
       380          1025       1.6888793360       0.8809756098
       381          1025       1.6888545615       0.8702439024
       382          1025       1.6888360796       0.8868292683
       383          1025       1.6888578752       0.8936585366
       384          1025       1.6888816587       0.8965853659
       385          1025       1.6888758499       0.8868292683
       386          1025       1.6888505863       0.8653658537
       387          1025       1.6888549744       0.8819512195
       388          1025       1.6888298613       0.8731707317
       389          1025       1.6889096564       0.8614634146
       390          1025       1.6889153886       0.8770731707
       391          1025       1.6889039205       0.8673170732
       392          1025       1.6889303024       0.8770731707
       393          1025       1.6889471671       0.8790243902
       394          1025       1.6889458582       0.8751219512
       395          1025       1.6889514927       0.8682926829
       396          1025       1.6889461417       0.8858536585
       397          1025       1.6889487200       0.8839024390
       398          1025       1.6888855310       0.8780487805
       399          1025       1.6888899065       0.8819512195
       400          1025       1.6889112510       0.8790243902
       401          1025       1.6889094739       0.8653658537
       402          1025       1.6888766139       0.8809756098
       403          1025       1.6888908039       0.8917073171
       404          1025       1.6888941080       0.8643902439
       405          1025       1.6889051469       0.8819512195
       406          1025       1.6889234358       0.8731707317
       407          1025       1.6889469639       0.8926829268
       408          1025       1.6888201558       0.8751219512
       409          1025       1.6888654438       0.8770731707
       410          1025       1.6888828383       0.8536585366
       411          1025       1.6889233070       0.8653658537
       412          1025       1.6889362332       0.8634146341
       413          1025       1.6889644450       0.8585365854
       414          1025       1.6889271818       0.8780487805
       415          1025       1.6889369424       0.8721951220
       416          1025       1.6888702122       0.8751219512
       417          1025       1.6888630237       0.8965853659
       418          1025       1.6888491930       0.8819512195
       419          1023       1.6888384333       0.8770731707
       420          1023       1.6890444878       0.8739002933
       421          1023       1.6888237676       0.8768328446
       422          1023       1.6888614264       0.8895405670
       423          1023       1.6888678841       0.8963831867
       424          1023       1.6888679345       0.8670576735
       425          1023       1.6888677218       0.8885630499
       426          1023       1.6888786223       0.8836754643
       427          1023       1.6889003096       0.8817204301
       428          1023       1.6888844329       0.8826979472
       429          1023       1.6888712302       0.8611925709
       430          1023       1.6888910142       0.8826979472
       431          1023       1.6888950321       0.8846529814
       432          1023       1.6888848490       0.8631476051
       433          1023       1.6888638354       0.8885630499
       434          1023       1.6888685546       0.8758553275
       435          1023       1.6888767810       0.8807429130
       436          1023       1.6888830961       0.8631476051
       437          1023       1.6889261761       0.8680351906
       438          1023       1.6889289571       0.8778103617
       439          1023       1.6889240730       0.8807429130
       440          1023       1.6889259172       0.8826979472
       441          1023       1.6888967621       0.8846529814
       442          1023       1.6886354087       0.8719452590
       443          1023       1.6889171250       0.8739002933
       444          1023       1.6887557557       0.8631476051
       445          1023       1.6888513902       0.8905180841
       446          1023       1.6888190433       0.8797653959
       447          1023       1.6889095586       0.8787878788
       448          1023       1.6890035683       0.8680351906
       449          1023       1.6888201409       0.8866080156
       450          1023       1.6888033066       0.8660801564
       451          1023       1.6887082074       0.9032258065
       452          1023       1.6890660773       0.8729227761
       453          1023       1.6888802731       0.8846529814
       454          1023       1.6889472234       0.8924731183
       455          1023       1.6889078461       0.8699902248
       456          1023       1.6888541019       0.8856304985
       457          1023       1.6888485534       0.8651026393
       458          1023       1.6888649126       0.8729227761
       459          1023       1.6888595752       0.8631476051
       460          1023       1.6888851287       0.8739002933
       461          1023       1.6888237164       0.8875855327
       462          1023       1.6889051757       0.8905180841
       463          1023       1.6888615511       0.8846529814
       464          1023       1.6889390849       0.8846529814
       465          1023       1.6889479280       0.8885630499
       466          1023       1.6889538727       0.8729227761
       467          1023       1.6889533071       0.8797653959
       468          1023       1.6889872952       0.8709677419
       469          1023       1.6893455530       0.8670576735
       470          1023       1.6889145146       0.9002932551
       471          1023       1.6888842455       0.8875855327
       472          1023       1.6888977240       0.8748778104
       473          1023       1.6889289023       0.8797653959
       474          1023       1.6888941295       0.8826979472
       475          1023       1.6889219729       0.8729227761
