 Step       Num walks        Ene     acc_prob
       303           102       1.5152043855       0.8725490196
       304           102       1.5151130597       0.9215686275
       305           102       1.5149360043       0.8823529412
       306           102       1.5149249991       0.8627450980
       307           102       1.5149611852       0.7941176471
       308           102       1.5149900532       0.8333333333
       309           102       1.5153189394       0.9019607843
       310           102       1.5150987231       0.8627450980
       311           102       1.5149629298       0.8627450980
       312           102       1.5148911548       0.8529411765
       313           102       1.5149185445       0.8529411765
       314           102       1.5149512031       0.8921568627
       315           102       1.5148612883       0.8921568627
       316           102       1.5147855012       0.8823529412
       317           102       1.5146944960       0.8823529412
       318           102       1.5147138287       0.8529411765
       319           102       1.5145956497       0.8333333333
       320           102       1.5145349489       0.8627450980
       321           102       1.5145168382       0.8725490196
       322           102       1.5145143467       0.7941176471
       323           102       1.5144197443       0.8529411765
       324           102       1.5144078444       0.8921568627
       325           102       1.5142650527       0.8529411765
       326           102       1.5142163906       0.8431372549
       327           102       1.5142724467       0.8137254902
       328           102       1.5142273736       0.9019607843
       329           102       1.5140735624       0.8627450980
       330           102       1.5140729003       0.8921568627
       331           102       1.5138454930       0.9019607843
       332           102       1.5138910797       0.8529411765
       333           102       1.5137560328       0.8627450980
       334           102       1.5137141685       0.9117647059
       335           102       1.5137934226       0.8823529412
       336           102       1.5132979447       0.8627450980
       337           102       1.5136719948       0.8431372549
       338           102       1.5136681603       0.9019607843
       339           102       1.5136257544       0.7843137255
       340           102       1.5135900564       0.8823529412
       341           102       1.5137114162       0.9411764706
       342           102       1.5138122501       0.8823529412
       343           102       1.5134837369       0.9215686275
       344           102       1.5134019716       0.8823529412
       345           102       1.5133368037       0.8627450980
       346           102       1.5132875360       0.8823529412
       347           102       1.5131887188       0.9215686275
       348           102       1.5132476670       0.8235294118
       349           102       1.5131046075       0.8725490196
       350           102       1.5131606422       0.7843137255
       351           102       1.5131197346       0.8431372549
       352           102       1.5131770395       0.8333333333
       353           102       1.5131532181       0.8333333333
       354           102       1.5130431056       0.8039215686
       355           102       1.5130380196       0.8627450980
       356           102       1.5131210827       0.8333333333
       357           102       1.5130610693       0.8235294118
       358           102       1.5132943959       0.8431372549
       359           102       1.5130417705       0.9019607843
       360           102       1.5130884752       0.9313725490
       361           102       1.5129201511       0.8823529412
       362           102       1.5128963522       0.8529411765
       363           102       1.5127064801       0.8921568627
       364           102       1.5126597735       0.9019607843
       365           102       1.5126649470       0.8823529412
       366           102       1.5125615215       0.8137254902
       367           102       1.5125649977       0.8627450980
       368           102       1.5126266447       0.8431372549
       369           102       1.5125581193       0.8529411765
       370           102       1.5125255092       0.9117647059
       371           102       1.5120412980       0.8921568627
       372           100       1.5119172066       0.9117647059
       373           100       1.5122878010       0.8500000000
       374           100       1.5121649043       0.8200000000
       375           100       1.5120303455       0.9000000000
       376           100       1.5122954336       0.8800000000
       377           100       1.5122315917       0.8600000000
       378           100       1.5122609369       0.8600000000
       379           100       1.5119479467       0.7700000000
       380           100       1.5123246882       0.8600000000
       381           100       1.5121697607       0.8600000000
       382           100       1.5124219508       0.8500000000
       383           100       1.5122323528       0.8300000000
       384           100       1.5121353288       0.9200000000
       385           100       1.5120854371       0.8500000000
       386           100       1.5121327481       0.9200000000
       387           100       1.5119424016       0.8800000000
       388           100       1.5119834863       0.8800000000
       389           100       1.5118020560       0.9000000000
       390           100       1.5118387788       0.8900000000
