 Step       Num walks        Ene
      1686          7558       1.4593518489
      1687          7558       1.4593807051
      1688          7558       1.4595180735
      1689          7558       1.4595490578
      1690          7558       1.4594092787
      1691          7558       1.4592752420
      1692          7558       1.4593528899
      1693          7558       1.4594302323
      1694          7558       1.4593065532
      1695          7558       1.4593861444
      1696          7558       1.4594062281
      1697          7558       1.4593749724
      1698          7558       1.4592366418
      1699          7558       1.4591643769
      1700          7558       1.4591550586
      1701          7558       1.4590616895
      1702          7558       1.4590694757
      1703          7558       1.4591251494
      1704          7558       1.4592028149
      1705          7558       1.4592099018
      1706          7558       1.4591810470
      1707          7558       1.4592405299
      1708          7558       1.4592769388
      1709          7558       1.4590880720
      1710          7558       1.4591835709
      1711          7558       1.4590046357
      1712          7558       1.4590266631
      1713          7558       1.4590745491
      1714          7558       1.4590315290
      1715          7558       1.4590909001
      1716          7558       1.4591347100
      1717          7558       1.4591388155
      1718          7558       1.4591434217
      1719          7558       1.4590385052
      1720          7558       1.4592116950
      1721          7558       1.4591404798
      1722          7558       1.4592294274
      1723          7558       1.4591969681
      1724          7558       1.4591450824
      1725          7558       1.4591043888
      1726          7558       1.4591809550
      1727          7558       1.4591692395
      1728          7558       1.4591268571
      1729          7558       1.4591426762
      1730          7558       1.4591763102
      1731          7558       1.4591116299
      1732          7558       1.4590552008
      1733          7558       1.4591473864
      1734          7558       1.4590212473
      1735          7558       1.4590065196
      1736          7558       1.4589781286
      1737          7558       1.4590076201
      1738          7558       1.4590346057
      1739          7558       1.4589454665
      1740          7558       1.4590858264
      1741          7558       1.4590413290
      1742          7558       1.4591156761
      1743          7558       1.4589802570
      1744          7558       1.4588954801
      1745          7558       1.4589269925
      1746          7558       1.4588052120
      1747          7558       1.4587798892
      1748          7558       1.4588551447
      1749          7558       1.4588025701
      1750          7558       1.4587612653
      1751          7558       1.4589149479
      1752          7558       1.4588297614
      1753          7558       1.4589454969
      1754          7558       1.4588893751
      1755          7558       1.4587957402
      1756          7558       1.4587165914
      1757          7558       1.4587678632
      1758          7558       1.4589309987
      1759          7558       1.4588620720
      1760          7558       1.4587909099
      1761          7558       1.4589164343
      1762          7558       1.4588599859
      1763          7558       1.4588303981
      1764          7558       1.4588065054
      1765          7558       1.4587098385
      1766          7558       1.4587443219
      1767          7558       1.4587387420
      1768          7558       1.4587993695
      1769          7558       1.4588006883
      1770          7558       1.4586398010
      1771          7558       1.4587624475
      1772          7558       1.4588318182
      1773          7558       1.4590185220
      1774          7558       1.4588976993
      1775          7558       1.4589151072
      1776          7558       1.4589274712
      1777          7558       1.4589348154
      1778          7558       1.4590738394
      1779          7558       1.4589971241
      1780          7558       1.4590710979
      1781          7558       1.4591024662
      1782          7558       1.4591008903
      1783          7558       1.4589596855
      1784          7558       1.4589566593
      1785          7558       1.4590042887
      1786          7558       1.4589917788
      1787          7558       1.4589362911
      1788          7558       1.4589203984
      1789          7558       1.4588847474
      1790          7558       1.4589652008
      1791          7558       1.4590296568
      1792          7558       1.4591199921
      1793          7558       1.4589153255
      1794          7558       1.4590145363
      1795          7558       1.4591577173
      1796          7558       1.4591485914
      1797          7558       1.4591571880
      1798          7558       1.4592809876
      1799          7558       1.4592002568
      1800          7558       1.4591900693
      1801          7558       1.4592366266
      1802          7558       1.4592041530
      1803          7558       1.4592439901
      1804          7558       1.4592015093
      1805          7558       1.4590321774
      1806          7558       1.4589187034
      1807          7558       1.4589143120
      1808          7558       1.4588767301
      1809          7558       1.4591613042
      1810          7558       1.4590439210
      1811          7558       1.4589517838
      1812          7558       1.4590862058
      1813          7558       1.4591664767
      1814          7558       1.4591770129
      1815          7558       1.4592057145
      1816          7558       1.4591762476
      1817          7558       1.4592488934
      1818          7558       1.4592180055
      1819          7558       1.4592067011
      1820          7558       1.4593244510
      1821          7558       1.4594173212
      1822          7558       1.4594122456
      1823          7558       1.4593354004
      1824          7558       1.4593364761
      1825          7558       1.4594012799
      1826          7558       1.4592002954
      1827          7558       1.4591616543
      1828          7558       1.4591891368
      1829          7558       1.4592213823
      1830          7558       1.4591834871
      1831          7558       1.4591528783
      1832          7558       1.4592999024
      1833          7558       1.4591584780
      1834          7558       1.4591633183
      1835          7558       1.4591177514
      1836          7558       1.4592263510
      1837          7558       1.4590725637
      1838          7558       1.4590807378
      1839          7558       1.4592177543
      1840          7558       1.4592889768
      1841          7558       1.4594316631
      1842          7558       1.4593615861
      1843          7558       1.4593911850
      1844          7558       1.4593479006
      1845          7558       1.4594403997
      1846          7558       1.4595178840
      1847          7558       1.4595043235
      1848          7558       1.4594956673
      1849          7558       1.4594147476
      1850          7558       1.4593279196
      1851          7558       1.4592630698
      1852          7558       1.4591339336
      1853          7558       1.4592383948
      1854          7558       1.4593389236
      1855          7558       1.4594185095
      1856          7558       1.4595809018
      1857          7558       1.4596327298
      1858          7558       1.4595986004
      1859          7558       1.4595800874
      1860          7558       1.4595698275
      1861          7558       1.4595074954
      1862          7558       1.4595148130
      1863          7558       1.4595112955
      1864          7558       1.4594805943
      1865          7558       1.4594428061
      1866          7558       1.4594903884
      1867          7558       1.4596181780
      1868          7558       1.4594891941
      1869          7558       1.4594298995
      1870          7558       1.4593934791
      1871          7558       1.4594254729
      1872          7558       1.4593172805
      1873          7558       1.4592259394
      1874          7558       1.4592613742
      1875          7558       1.4593157011
      1876          7558       1.4593088038
      1877          7558       1.4592478753
      1878          7558       1.4590811757
      1879          7558       1.4591899591
      1880          7558       1.4592254776
      1881          7558       1.4590892259
      1882          7558       1.4590879225
      1883          7558       1.4591006686
      1884          7558       1.4592889272
      1885          7558       1.4591876073
      1886          7558       1.4591319951
      1887          7558       1.4590719916
      1888          7558       1.4590796377
      1889          7558       1.4591673553
      1890          7558       1.4591693984
      1891          7558       1.4591292878
      1892          7558       1.4590598478
      1893          7558       1.4591330156
      1894          7558       1.4591565260
      1895          7558       1.4590758691
      1896          7558       1.4590610286
      1897          7558       1.4591102816
      1898          7558       1.4591367247
      1899          7558       1.4589935838
      1900          7558       1.4591170629
      1901          7558       1.4591396158
      1902          7558       1.4591112517
      1903          7558       1.4589995346
      1904          7558       1.4590222483
      1905          7558       1.4591271219
      1906          7558       1.4592846978
      1907          7558       1.4593764669
      1908          7558       1.4593191122
      1909          7558       1.4592886909
      1910          7558       1.4593089460
      1911          7558       1.4593014360
      1912          7558       1.4594332397
      1913          7558       1.4595482648
      1914          7558       1.4597113378
      1915          7558       1.4598045272
      1916          7558       1.4597958533
      1917          7558       1.4598234973
      1918          7558       1.4599007199
      1919          7558       1.4600227352
      1920          7558       1.4599091244
      1921          7558       1.4597932831
      1922          7558       1.4598143271
      1923          7558       1.4597114046
      1924          7558       1.4596725496
      1925          7558       1.4598677017
      1926          7558       1.4598306141
      1927          7558       1.4597039305
      1928          7558       1.4596154289
      1929          7558       1.4596110281
      1930          7558       1.4596359190
      1931          7558       1.4597345860
      1932          7558       1.4596747735
      1933          7558       1.4596915091
      1934          7558       1.4597429117
      1935          7558       1.4596701506
      1936          7558       1.4597142619
      1937          7558       1.4597044703
      1938          7558       1.4596659231
      1939          7558       1.4596305913
      1940          7558       1.4595930668
      1941          7558       1.4597115059
      1942          7558       1.4596697455
      1943          7558       1.4596695817
      1944          7558       1.4596861307
      1945          7558       1.4597686485
      1946          7558       1.4599063963
      1947          7558       1.4599064853
      1948          7558       1.4598917588
      1949          7558       1.4600361140
      1950          7558       1.4600316995
      1951          7558       1.4600058448
      1952          7558       1.4599416878
      1953          7558       1.4597331014
      1954          7558       1.4597073102
      1955          7558       1.4596294276
      1956          7558       1.4595602540
      1957          7558       1.4596185843
      1958          7558       1.4597672737
      1959          7558       1.4597361554
      1960          7558       1.4598080648
      1961          7558       1.4598101429
      1962          7558       1.4598425012
      1963          7558       1.4597635109
      1964          7558       1.4597725810
      1965          7558       1.4599314564
      1966          7558       1.4597825987
      1967          7558       1.4597187702
      1968          7558       1.4596474727
      1969          7558       1.4596687780
      1970          7558       1.4597447708
      1971          7558       1.4596710436
      1972          7558       1.4597359439
      1973          7558       1.4597354498
      1974          7558       1.4596590467
      1975          7558       1.4597328886
      1976          7558       1.4597848718
      1977          7558       1.4597795007
      1978          7558       1.4598979946
      1979          7558       1.4597745224
      1980          7558       1.4596225875
      1981          7558       1.4595821398
      1982          7558       1.4597262163
      1983          7558       1.4597278588
      1984          7558       1.4595426160
      1985          7558       1.4596062456
      1986          7558       1.4597080956
      1987          7558       1.4595878205
      1988          7558       1.4596815432
      1989          7558       1.4596318405
      1990          7558       1.4597175145
      1991          7558       1.4595542501
      1992          7558       1.4594913948
      1993          7558       1.4594805662
      1994          7558       1.4594885584
      1995          7558       1.4594412606
      1996          7558       1.4594671777
      1997          7558       1.4595448631
      1998          7558       1.4595983528
      1999          7558       1.4596196044
      2000          7558       1.4594333483
      2001          7558       1.4593309686
      2002          7558       1.4595545007
      2003          7558       1.4595697002
      2004          7558       1.4595915795
      2005          7558       1.4595623834
      2006          7558       1.4596672100
      2007          7558       1.4596249125
      2008          7558       1.4595436097
      2009          7558       1.4594826770
      2010          7558       1.4595873883
      2011          7558       1.4595707759
      2012          7558       1.4595445036
      2013          7558       1.4594959518
      2014          7558       1.4594680298
      2015          7558       1.4594397207
      2016          7558       1.4593990947
      2017          7558       1.4592399282
      2018          7558       1.4592665566
      2019          7558       1.4593254928
      2020          7558       1.4591313073
      2021          7558       1.4591977885
      2022          7558       1.4592235929
      2023          7558       1.4592668735
      2024          7558       1.4592450129
      2025          7558       1.4592364691
      2026          7558       1.4591759832
      2027          7558       1.4592212035
      2028          7558       1.4590583106
      2029          7558       1.4590566685
      2030          7558       1.4590147225
      2031          7558       1.4589697489
      2032          7558       1.4590067617
      2033          7558       1.4589287730
      2034          7558       1.4589946222
      2035          7558       1.4589832100
      2036          7558       1.4589660392
      2037          7558       1.4590898622
      2038          7558       1.4591159397
      2039          7558       1.4591935823
      2040          7558       1.4591438577
      2041          7558       1.4590377314
      2042          7558       1.4588955416
      2043          7558       1.4588262355
      2044          7558       1.4587810521
      2045          7558       1.4588850235
      2046          7558       1.4589126936
      2047          7558       1.4589154639
      2048          7558       1.4589605851
      2049          7558       1.4590250546
      2050          7558       1.4590409028
      2051          7558       1.4589442555
      2052          7558       1.4591431179
      2053          7558       1.4591327465
      2054          7558       1.4590598850
      2055          7558       1.4589827753
      2056          7558       1.4591001263
      2057          7558       1.4591078309
      2058          7558       1.4592836982
      2059          7558       1.4593123615
      2060          7558       1.4592890823
      2061          7558       1.4593211876
      2062          7558       1.4593113338
      2063          7558       1.4592617951
      2064          7558       1.4591744270
      2065          7558       1.4591508014
      2066          7558       1.4591516014
      2067          7558       1.4590175264
      2068          7558       1.4589997275
      2069          7558       1.4590620093
      2070          7558       1.4592056100
      2071          7558       1.4592344428
      2072          7558       1.4592608211
      2073          7558       1.4592952285
      2074          7558       1.4592930693
      2075          7558       1.4593054682
      2076          7558       1.4593189763
      2077          7558       1.4592442580
      2078          7558       1.4593449682
      2079          7558       1.4592822842
      2080          7558       1.4593593272
      2081          7558       1.4593535410
      2082          7558       1.4593851287
      2083          7558       1.4593302809
      2084          7558       1.4593657069
      2085          7558       1.4593660477
      2086          7558       1.4592939353
      2087          7558       1.4592821371
      2088          7558       1.4592058626
      2089          7558       1.4592765629
      2090          7558       1.4592205991
      2091          7558       1.4593818574
      2092          7558       1.4592434079
      2093          7558       1.4592688420
      2094          7558       1.4591811490
      2095          7558       1.4589999991
      2096          7558       1.4590805772
      2097          7558       1.4593427968
      2098          7558       1.4595028287
      2099          7558       1.4596519457
      2100          7558       1.4596743403
      2101          7558       1.4595657800
      2102          7558       1.4596886932
      2103          7558       1.4596562348
      2104          7558       1.4595333641
      2105          7558       1.4595531216
      2106          7558       1.4595205429
      2107          7558       1.4596008059
      2108          7558       1.4596742328
      2109          7558       1.4596220352
      2110          7558       1.4594957400
      2111          7558       1.4593841020
      2112          7558       1.4593098238
      2113          7558       1.4591843516
      2114          7558       1.4592117322
      2115          7558       1.4592789979
      2116          7558       1.4593566307
      2117          7558       1.4594141154
      2118          7558       1.4593320527
      2119          7558       1.4593861022
      2120          7558       1.4594130943
      2121          7558       1.4595463031
      2122          7558       1.4594769934
      2123          7558       1.4595115615
      2124          7558       1.4595939843
      2125          7558       1.4596364610
      2126          7558       1.4596432003
      2127          7558       1.4595985790
      2128          7558       1.4596014057
      2129          7558       1.4596602777
      2130          7558       1.4595097528
      2131          7558       1.4593541647
      2132          7558       1.4594099796
      2133          7558       1.4593160567
      2134          7558       1.4593879484
      2135          7558       1.4593580800
      2136          7558       1.4592496113
      2137          7558       1.4592675509
      2138          7558       1.4593886877
      2139          7558       1.4593291257
      2140          7558       1.4592302496
      2141          7558       1.4592788544
      2142          7558       1.4594291072
      2143          7558       1.4593606839
      2144          7558       1.4592982238
      2145          7558       1.4593059801
      2146          7558       1.4594469706
      2147          7558       1.4594390574
      2148          7558       1.4597172931
      2149          7558       1.4597571430
      2150          7558       1.4598083433
      2151          7558       1.4597786228
      2152          7558       1.4596071496
      2153          7558       1.4596950659
      2154          7558       1.4597302911
      2155          7558       1.4596790888
      2156          7558       1.4596504066
      2157          7558       1.4595388187
      2158          7558       1.4596115527
      2159          7558       1.4596118945
      2160          7558       1.4594485073
      2161          7558       1.4595561563
      2162          7558       1.4595674358
      2163          7558       1.4595944512
      2164          7558       1.4595625670
      2165          7558       1.4594990664
      2166          7558       1.4593836958
      2167          7558       1.4595271835
      2168          7558       1.4595114105
      2169          7558       1.4594203206
      2170          7558       1.4593765386
      2171          7558       1.4593806013
      2172          7558       1.4593318400
      2173          7558       1.4592658708
      2174          7558       1.4593046016
      2175          7558       1.4593728431
      2176          7558       1.4592871618
      2177          7558       1.4593278011
      2178          7558       1.4592632500
      2179          7558       1.4591851507
      2180          7558       1.4592741987
      2181          7558       1.4592971709
      2182          7558       1.4592851551
      2183          7558       1.4592714660
      2184          7558       1.4591409320
      2185          7558       1.4592137813
      2186          7558       1.4591635500
      2187          7558       1.4592619760
      2188          7558       1.4593975376
      2189          7558       1.4593625168
      2190          7558       1.4594713759
      2191          7558       1.4595365732
      2192          7558       1.4596558158
      2193          7558       1.4597894263
      2194          7558       1.4597702342
      2195          7558       1.4597494393
      2196          7558       1.4596564265
      2197          7558       1.4596067614
      2198          7558       1.4596135660
      2199          7558       1.4595390397
      2200          7558       1.4595408691
      2201          7558       1.4595647391
      2202          7558       1.4594741066
      2203          7558       1.4594473533
      2204          7558       1.4593614051
      2205          7558       1.4593496845
      2206          7558       1.4593279444
      2207          7558       1.4593209098
      2208          7558       1.4593474380
      2209          7558       1.4593397450
      2210          7558       1.4592826019
      2211          7558       1.4593592656
      2212          7558       1.4594619644
      2213          7558       1.4595835406
      2214          7558       1.4596333396
      2215          7558       1.4595623039
      2216          7558       1.4596987589
      2217          7558       1.4598861013
      2218          7558       1.4598808626
      2219          7558       1.4598385871
      2220          7558       1.4596813890
      2221          7558       1.4596525503
      2222          7558       1.4596783435
      2223          7558       1.4595685336
      2224          7558       1.4594068758
      2225          7558       1.4593342403
      2226          7558       1.4593806680
      2227          7558       1.4593856442
      2228          7558       1.4593969082
      2229          7558       1.4594842417
      2230          7558       1.4594889800
      2231          7558       1.4593648651
      2232          7558       1.4594334488
      2233          7558       1.4594261556
      2234          7558       1.4593381360
      2235          7558       1.4593409589
      2236          7558       1.4591334214
      2237          7558       1.4591244787
      2238          7558       1.4590308762
      2239          7558       1.4589000899
      2240          7558       1.4589730492
      2241          7558       1.4589886687
      2242          7558       1.4589301068
      2243          7558       1.4588081474
      2244          7558       1.4588374269
      2245          7558       1.4589039062
      2246          7558       1.4588043948
      2247          7558       1.4588514984
      2248          7558       1.4589260805
      2249          7558       1.4589331375
      2250          7558       1.4590677666
      2251          7558       1.4590589096
      2252          7558       1.4591669391
      2253          7558       1.4592056647
      2254          7558       1.4593202769
      2255          7558       1.4594351490
      2256          7558       1.4594233398
      2257          7558       1.4594769528
      2258          7558       1.4595004278
      2259          7558       1.4593732438
      2260          7558       1.4593419831
      2261          7558       1.4593170927
      2262          7558       1.4592980760
      2263          7558       1.4593363752
      2264          7558       1.4593084358
      2265          7558       1.4594904455
      2266          7558       1.4593802387
      2267          7558       1.4595322971
      2268          7558       1.4595872119
      2269          7558       1.4596123010
      2270          7558       1.4596101973
      2271          7558       1.4595256916
      2272          7558       1.4596158742
      2273          7558       1.4596026970
      2274          7558       1.4595957408
      2275          7558       1.4596293240
      2276          7558       1.4596137956
      2277          7558       1.4597070345
      2278          7558       1.4598478054
      2279          7558       1.4597543011
      2280          7558       1.4598611639
      2281          7558       1.4598929334
      2282          7558       1.4600105441
      2283          7558       1.4599533925
      2284          7558       1.4599607227
      2285          7558       1.4601397210
      2286          7558       1.4598748814
      2287          7558       1.4600538050
      2288          7558       1.4600450235
      2289          7558       1.4600108426
      2290          7558       1.4599123992
      2291          7558       1.4598858540
      2292          7558       1.4599552261
      2293          7558       1.4599073872
      2294          7558       1.4598394139
      2295          7558       1.4597884873
      2296          7558       1.4598150468
      2297          7558       1.4597636276
      2298          7558       1.4598790954
      2299          7558       1.4597810179
      2300          7558       1.4596949379
      2301          7558       1.4597550244
      2302          7558       1.4599409102
      2303          7558       1.4599957617
      2304          7558       1.4599696867
      2305          7558       1.4599245865
      2306          7558       1.4596565003
      2307          7558       1.4595754606
      2308          7558       1.4596359565
      2309          7558       1.4594960842
      2310          7558       1.4595440040
      2311          7558       1.4597083267
      2312          7558       1.4597256553
      2313          7558       1.4598032687
      2314          7558       1.4600136949
      2315          7558       1.4599760945
      2316          7558       1.4600038362
      2317          7558       1.4600258262
      2318          7558       1.4600487487
      2319          7558       1.4598831057
      2320          7558       1.4597297991
      2321          7558       1.4597418331
      2322          7558       1.4598014576
      2323          7558       1.4598203812
      2324          7558       1.4597849805
      2325          7558       1.4596934136
      2326          7558       1.4597881933
      2327          7558       1.4597960747
      2328          7558       1.4598383210
      2329          7558       1.4597769265
      2330          7558       1.4597606618
      2331          7558       1.4595933102
      2332          7558       1.4595812863
      2333          7558       1.4594279664
      2334          7558       1.4593634249
      2335          7558       1.4594356681
      2336          7558       1.4595617262
      2337          7558       1.4595810143
      2338          7558       1.4596087807
      2339          7558       1.4595410280
      2340          7558       1.4595784656
      2341          7558       1.4596168913
      2342          7558       1.4596405280
      2343          7558       1.4597347397
      2344          7558       1.4597793087
      2345          7558       1.4598382102
      2346          7558       1.4597971296
      2347          7558       1.4597721541
      2348          7558       1.4596905855
      2349          7558       1.4596968808
      2350          7558       1.4596889040
      2351          7558       1.4596359992
      2352          7558       1.4595707860
      2353          7558       1.4596364249
      2354          7558       1.4596875985
      2355          7558       1.4597382546
      2356          7558       1.4596389864
      2357          7558       1.4596433962
      2358          7558       1.4594109204
      2359          7558       1.4593576693
      2360          7558       1.4594717757
      2361          7558       1.4595101510
      2362          7558       1.4593213301
      2363          7558       1.4593236161
      2364          7558       1.4594386518
      2365          7558       1.4594758348
      2366          7558       1.4595298006
      2367          7558       1.4594017960
      2368          7558       1.4593360289
      2369          7558       1.4592682796
      2370          7558       1.4592657023
      2371          7558       1.4591571608
      2372          7558       1.4593643641
      2373          7558       1.4593304110
      2374          7558       1.4594421646
      2375          7558       1.4595818441
      2376          7558       1.4595222561
      2377          7558       1.4595555037
      2378          7558       1.4595647208
      2379          7558       1.4595711759
      2380          7558       1.4596910290
      2381          7558       1.4596443324
      2382          7558       1.4595581857
      2383          7558       1.4596108845
      2384          7558       1.4595195888
      2385          7558       1.4595899886
      2386          7558       1.4594905141
      2387          7558       1.4595166454
      2388          7558       1.4594917802
      2389          7558       1.4595431161
      2390          7558       1.4596064764
      2391          7558       1.4597006177
      2392          7558       1.4596945543
      2393          7558       1.4596923885
      2394          7558       1.4597447418
      2395          7558       1.4596260472
      2396          7558       1.4596428597
      2397          7558       1.4597115087
      2398          7558       1.4597568931
      2399          7558       1.4598264398
      2400          7558       1.4598770164
      2401          7558       1.4598239032
      2402          7558       1.4599228301
      2403          7558       1.4599516411
      2404          7558       1.4599810913
      2405          7558       1.4598825898
      2406          7558       1.4598557815
      2407          7558       1.4598615872
      2408          7558       1.4597827710
      2409          7558       1.4597268330
      2410          7558       1.4597275687
      2411          7558       1.4598637821
      2412          7558       1.4597189960
      2413          7558       1.4596944017
      2414          7558       1.4595500278
      2415          7558       1.4595803282
      2416          7558       1.4595592801
      2417          7558       1.4594867423
      2418          7558       1.4593861562
      2419          7558       1.4593402267
      2420          7558       1.4593815598
      2421          7558       1.4595275997
      2422          7558       1.4594144923
      2423          7558       1.4592999755
      2424          7558       1.4593192948
      2425          7558       1.4593533270
      2426          7558       1.4594263616
      2427          7558       1.4594951357
      2428          7558       1.4594827335
      2429          7558       1.4594531762
      2430          7558       1.4593435470
      2431          7558       1.4594076967
      2432          7558       1.4594538308
      2433          7558       1.4594200042
      2434          7558       1.4593861204
      2435          7558       1.4593580521
      2436          7558       1.4593996822
      2437          7558       1.4593459940
      2438          7558       1.4593327653
      2439          7558       1.4593307844
      2440          7558       1.4593820395
      2441          7558       1.4594162742
      2442          7558       1.4593651187
      2443          7558       1.4593543918
      2444          7558       1.4594278541
      2445          7558       1.4594527750
      2446          7558       1.4593842825
      2447          7558       1.4594095205
      2448          7558       1.4594111090
      2449          7558       1.4593993104
      2450          7558       1.4593425090
      2451          7558       1.4593854068
      2452          7558       1.4593100759
      2453          7558       1.4593640636
      2454          7558       1.4593603710
      2455          7558       1.4593029374
      2456          7558       1.4592906310
      2457          7558       1.4592763147
      2458          7558       1.4593606219
      2459          7558       1.4593788270
      2460          7558       1.4592153138
      2461          7558       1.4591154822
      2462          7558       1.4590953867
      2463          7558       1.4590639714
      2464          7558       1.4590766720
      2465          7558       1.4590841975
      2466          7558       1.4591124675
      2467          7558       1.4591482657
      2468          7558       1.4590859083
      2469          7558       1.4591540742
      2470          7558       1.4590994688
      2471          7558       1.4592997129
      2472          7558       1.4592085626
      2473          7558       1.4591189585
      2474          7558       1.4590593303
      2475          7558       1.4589585158
      2476          7558       1.4590285066
      2477          7558       1.4590100679
      2478          7558       1.4590487924
      2479          7558       1.4591415016
      2480          7558       1.4590364188
      2481          7558       1.4589801132
      2482          7558       1.4591737803
      2483          7558       1.4592481833
      2484          7558       1.4593913973
      2485          7558       1.4592905791
      2486          7558       1.4593356319
      2487          7558       1.4592790681
      2488          7558       1.4593066147
      2489          7558       1.4594342503
      2490          7558       1.4594267720
      2491          7558       1.4594846924
      2492          7558       1.4596130728
      2493          7558       1.4595942995
      2494          7558       1.4596802540
      2495          7558       1.4596138389
      2496          7558       1.4597069342
      2497          7558       1.4596944117
      2498          7558       1.4596891952
      2499          7558       1.4595916631
      2500          7558       1.4595915433
      2501          7558       1.4597044479
      2502          7558       1.4595729493
      2503          7558       1.4595092410
      2504          7558       1.4594341319
      2505          7558       1.4593420364
      2506          7558       1.4593507882
      2507          7558       1.4594028057
      2508          7558       1.4593236302
      2509          7558       1.4592754022
      2510          7558       1.4592665148
      2511          7558       1.4592562050
      2512          7558       1.4592444984
      2513          7558       1.4591338381
      2514          7558       1.4592139566
      2515          7558       1.4592307293
      2516          7558       1.4591942982
      2517          7558       1.4592395451
      2518          7558       1.4592603219
      2519          7558       1.4593839530
      2520          7558       1.4594762763
      2521          7558       1.4594416054
      2522          7558       1.4594729653
      2523          7558       1.4594268492
      2524          7558       1.4593149947
      2525          7558       1.4593478025
      2526          7558       1.4592977363
      2527          7558       1.4593534550
      2528          7558       1.4594633015
      2529          7558       1.4595252258
      2530          7558       1.4593653396
      2531          7558       1.4593254775
      2532          7558       1.4593934066
      2533          7558       1.4595160712
      2534          7558       1.4594871384
      2535          7558       1.4596468235
      2536          7558       1.4594151199
      2537          7558       1.4594893476
      2538          7558       1.4594950745
      2539          7558       1.4595380731
      2540          7558       1.4594754971
      2541          7558       1.4595962641
      2542          7558       1.4593924484
      2543          7558       1.4594839393
      2544          7558       1.4593620717
      2545          7558       1.4594446735
      2546          7558       1.4594181329
      2547          7558       1.4594571319
      2548          7558       1.4593356977
      2549          7558       1.4593520514
      2550          7558       1.4593124400
      2551          7558       1.4593233555
      2552          7558       1.4591608515
      2553          7558       1.4591230561
      2554          7558       1.4591248402
      2555          7558       1.4592598497
      2556          7558       1.4594230941
      2557          7558       1.4594171772
      2558          7558       1.4594943318
      2559          7558       1.4596482172
      2560          7558       1.4596193341
      2561          7558       1.4596803494
      2562          7558       1.4596641940
      2563          7558       1.4597770138
      2564          7558       1.4596207703
      2565          7558       1.4595738546
      2566          7558       1.4594153434
      2567          7558       1.4593864498
      2568          7558       1.4594626627
      2569          7558       1.4595157103
      2570          7558       1.4595475640
      2571          7558       1.4594844067
      2572          7558       1.4595434353
      2573          7558       1.4595466071
      2574          7558       1.4596346575
      2575          7558       1.4596615147
      2576          7558       1.4595842327
      2577          7558       1.4595821539
      2578          7558       1.4594175517
      2579          7558       1.4594189166
      2580          7558       1.4593749639
      2581          7558       1.4593562172
      2582          7558       1.4593151618
      2583          7558       1.4592562186
      2584          7558       1.4592853934
      2585          7558       1.4593278473
      2586          7558       1.4593878652
      2587          7558       1.4592133036
      2588          7558       1.4591915372
      2589          7558       1.4591308642
      2590          7558       1.4592362496
      2591          7558       1.4591419773
      2592          7558       1.4591603638
      2593          7558       1.4593025396
      2594          7558       1.4593689691
      2595          7558       1.4593713267
      2596          7558       1.4594214129
      2597          7558       1.4595737310
      2598          7558       1.4594607373
      2599          7558       1.4594545039
      2600          7558       1.4596246284
      2601          7558       1.4596993303
      2602          7558       1.4596640609
      2603          7558       1.4595303382
      2604          7558       1.4594904596
      2605          7558       1.4594658378
      2606          7558       1.4594630410
      2607          7558       1.4594731451
      2608          7558       1.4594152469
      2609          7558       1.4594153371
      2610          7558       1.4595348119
      2611          7558       1.4595586885
      2612          7558       1.4596760596
      2613          7558       1.4597430777
      2614          7558       1.4596761837
      2615          7558       1.4597691412
      2616          7558       1.4598017421
      2617          7558       1.4595636048
      2618          7558       1.4595982505
      2619          7558       1.4597469672
      2620          7558       1.4596840112
      2621          7558       1.4597112018
      2622          7558       1.4598286116
      2623          7558       1.4598013636
      2624          7558       1.4597569896
      2625          7558       1.4597846233
      2626          7558       1.4597973080
      2627          7558       1.4598104440
      2628          7558       1.4598202221
      2629          7558       1.4598786536
      2630          7558       1.4597993951
      2631          7558       1.4597943827
      2632          7558       1.4596964974
      2633          7558       1.4596889419
      2634          7558       1.4598069937
      2635          7558       1.4597108247
      2636          7558       1.4596541107
      2637          7558       1.4595640661
      2638          7558       1.4594326638
      2639          7558       1.4594469645
      2640          7558       1.4595745380
      2641          7558       1.4596343958
      2642          7558       1.4597546440
      2643          7558       1.4598090241
      2644          7558       1.4598014770
      2645          7558       1.4597735277
      2646          7558       1.4597519784
      2647          7558       1.4596528177
      2648          7558       1.4596541449
      2649          7558       1.4594642750
      2650          7558       1.4593537541
      2651          7558       1.4595186457
      2652          7558       1.4596086516
      2653          7558       1.4596594383
      2654          7558       1.4595729018
      2655          7558       1.4594901345
      2656          7558       1.4594043698
      2657          7558       1.4594101248
      2658          7558       1.4595788169
      2659          7558       1.4597501961
      2660          7558       1.4597480723
      2661          7558       1.4596652784
      2662          7558       1.4596012100
      2663          7558       1.4596597813
      2664          7558       1.4596810813
      2665          7558       1.4597270869
      2666          7558       1.4597755876
      2667          7558       1.4596469731
      2668          7558       1.4596323288
      2669          7558       1.4596710739
      2670          7558       1.4598758107
      2671          7558       1.4599577534
      2672          7558       1.4599075970
      2673          7558       1.4599530250
      2674          7558       1.4599822277
      2675          7558       1.4598776911
      2676          7558       1.4599468442
      2677          7558       1.4599951100
      2678          7558       1.4600266738
      2679          7558       1.4598412901
      2680          7558       1.4598774071
      2681          7558       1.4599790411
      2682          7558       1.4599454582
      2683          7558       1.4598896327
      2684          7558       1.4599688672
