 Step       Num walks        Ene
       180           703       1.5026643496
       181           703       1.5026644673
       182           703       1.5026585365
       183           703       1.5026326600
       184           703       1.5026446559
       185           703       1.5025715561
       186           703       1.5026030155
       187           703       1.5025725858
       188           703       1.5025760957
       189           703       1.5025671143
       190           703       1.5025297921
       191           703       1.5024950563
       192           703       1.5025240129
       193           703       1.5025320917
       194           703       1.5025568561
       195           703       1.5026053523
       196           703       1.5026138484
       197           703       1.5026429919
       198           703       1.5026282415
       199           703       1.5026378324
       200           703       1.5026520108
       201           703       1.5026397405
       202           703       1.5026622736
       203           703       1.5026457114
       204           703       1.5026249578
       205           703       1.5026335076
       206           703       1.5027036613
       207           703       1.5027339273
       208           703       1.5027367146
       209           703       1.5027413266
       210           703       1.5027099437
       211           703       1.5027399047
       212           703       1.5027792851
       213           703       1.5027762008
       214           703       1.5027842509
       215           703       1.5027797510
       216           703       1.5027946783
       217           703       1.5027993621
       218           703       1.5028056449
       219           703       1.5028198307
       220           703       1.5028285126
       221           703       1.5027861551
       222           703       1.5027725244
       223           703       1.5026626003
       224           703       1.5026605288
       225           703       1.5026864539
       226           703       1.5026590041
       227           703       1.5026645783
       228           703       1.5026541134
       229           703       1.5026186669
       230           703       1.5026258519
       231           703       1.5026134907
       232           703       1.5025865392
       233           703       1.5025541542
       234           703       1.5024818897
       235           703       1.5025161551
       236           703       1.5025885417
       237           703       1.5025956354
       238           703       1.5026509399
       239           703       1.5027007547
       240           703       1.5027373774
       241           703       1.5026956531
       242           703       1.5027257322
       243           703       1.5027203830
       244           703       1.5026920333
       245           703       1.5027022759
       246           703       1.5026383565
       247           703       1.5026414410
       248           703       1.5026230650
       249           703       1.5026507162
       250           703       1.5026651785
       251           703       1.5027220407
       252           703       1.5026864826
       253           703       1.5026600894
       254           703       1.5026111043
       255           703       1.5025654517
       256           703       1.5025644269
       257           703       1.5025562597
       258           703       1.5025552814
       259           703       1.5025313090
       260           703       1.5025055770
       261           703       1.5024822622
       262           703       1.5024711640
       263           703       1.5024923724
       264           703       1.5024897036
       265           703       1.5024744467
       266           703       1.5024843052
       267           703       1.5024629235
       268           703       1.5024757781
       269           703       1.5024798854
       270           703       1.5024935370
       271           703       1.5025261888
       272           703       1.5024956397
       273           703       1.5025120344
       274           703       1.5024669999
       275           703       1.5024871735
       276           703       1.5024920006
       277           703       1.5025236486
       278           703       1.5025591835
       279           703       1.5026154569
       280           703       1.5026173532
       281           703       1.5025689157
       282           703       1.5025803087
       283           703       1.5025872232
       284           703       1.5025953089
       285           703       1.5025971459
       286           703       1.5025912154
       287           703       1.5026131574
       288           703       1.5025925036
       289           703       1.5026061312
       290           703       1.5026369579
       291           703       1.5026544777
       292           703       1.5026658709
       293           703       1.5026784166
       294           703       1.5026825921
       295           703       1.5026199259
       296           703       1.5026344909
       297           703       1.5026526618
       298           703       1.5026874791
       299           703       1.5026977803
       300           703       1.5027189149
       301           703       1.5026873275
       302           703       1.5026929858
       303           703       1.5026743993
       304           703       1.5026811357
       305           703       1.5026452082
       306           703       1.5026206790
       307           703       1.5025968816
       308           703       1.5026093294
       309           703       1.5026440532
       310           703       1.5026058679
       311           703       1.5026121865
       312           703       1.5026188068
       313           703       1.5026092033
       314           703       1.5026090255
       315           703       1.5025835389
       316           703       1.5026229658
       317           703       1.5026619186
       318           703       1.5026864333
       319           703       1.5026962177
       320           703       1.5027052824
       321           703       1.5026454125
       322           703       1.5026316495
       323           703       1.5025856732
       324           703       1.5025735690
       325           703       1.5026349101
       326           703       1.5026670747
       327           703       1.5026828619
       328           703       1.5026827205
       329           703       1.5027299119
       330           703       1.5027309984
       331           703       1.5027644627
       332           703       1.5027980559
       333           703       1.5027309015
       334           703       1.5026807360
       335           703       1.5026786121
       336           703       1.5027708226
       337           703       1.5028109702
       338           703       1.5027847732
       339           703       1.5027319563
       340           703       1.5026980230
       341           703       1.5027237569
       342           703       1.5027426092
       343           703       1.5027426826
       344           703       1.5027285088
       345           703       1.5027152293
       346           703       1.5027050313
       347           703       1.5027457407
       348           703       1.5027144718
       349           703       1.5027004698
       350           703       1.5026940912
       351           703       1.5027064714
       352           703       1.5027522258
       353           703       1.5027298525
       354           703       1.5027571985
       355           703       1.5027247796
       356           703       1.5026663525
       357           703       1.5026284075
       358           703       1.5026950900
       359           703       1.5027220047
       360           703       1.5026675490
       361           703       1.5026756396
       362           703       1.5027305572
       363           703       1.5027625166
       364           703       1.5027275338
       365           703       1.5027193363
       366           703       1.5027301775
       367           703       1.5027566846
       368           703       1.5027619181
       369           703       1.5027751392
       370           703       1.5027866827
       371           703       1.5027393847
       372           703       1.5027415805
       373           703       1.5027494178
       374           703       1.5027563853
       375           703       1.5027080445
       376           703       1.5027244600
       377           703       1.5027433111
       378           703       1.5027319400
       379           703       1.5027301163
       380           703       1.5027272115
       381           703       1.5027539241
       382           703       1.5027617852
       383           703       1.5028067242
       384           703       1.5028177303
       385           703       1.5027874766
       386           703       1.5027928887
       387           703       1.5027775679
       388           703       1.5027351248
       389           703       1.5027484719
       390           703       1.5027654922
       391           703       1.5027842496
       392           703       1.5027954426
       393           703       1.5027977161
       394           703       1.5028258204
       395           703       1.5028301391
       396           703       1.5028522276
       397           703       1.5028491700
       398           703       1.5028577175
       399           703       1.5028823792
       400           703       1.5028572001
       401           703       1.5028343195
       402           703       1.5028358155
       403           703       1.5028275694
       404           703       1.5028855979
       405           703       1.5029091618
       406           703       1.5029512635
       407           703       1.5029625180
       408           703       1.5029871281
       409           703       1.5030553006
       410           703       1.5030737167
       411           703       1.5030988136
       412           703       1.5030733465
       413           703       1.5030721590
       414           703       1.5031162282
       415           703       1.5030871881
       416           703       1.5031138545
       417           703       1.5031151632
       418           703       1.5031404163
       419           703       1.5031338571
       420           703       1.5030478371
       421           703       1.5030429640
       422           703       1.5030496363
       423           703       1.5030669951
       424           703       1.5030536690
       425           703       1.5030852989
       426           703       1.5030707141
       427           703       1.5030600283
       428           703       1.5030552144
       429           703       1.5030808302
       430           703       1.5030445583
       431           703       1.5030950100
       432           703       1.5031084360
       433           703       1.5031018481
       434           703       1.5031299487
       435           703       1.5031288744
       436           703       1.5031261232
       437           703       1.5031587807
       438           703       1.5031728233
       439           703       1.5031769120
       440           703       1.5031742874
       441           703       1.5031302300
       442           703       1.5031889346
       443           703       1.5031799863
       444           703       1.5031873733
       445           703       1.5031431239
       446           703       1.5031218302
       447           703       1.5030953047
       448           703       1.5030705492
       449           703       1.5030609648
       450           703       1.5030705671
       451           703       1.5031272602
       452           703       1.5031260785
       453           703       1.5031134033
       454           703       1.5030801403
       455           703       1.5031025795
       456           703       1.5030872923
       457           703       1.5031297977
       458           703       1.5031532460
       459           703       1.5031527775
       460           703       1.5031507162
       461           703       1.5031544976
       462           703       1.5031824268
       463           703       1.5031728270
       464           703       1.5031678602
       465           703       1.5031511803
       466           703       1.5031377247
       467           703       1.5031183815
       468           703       1.5031301606
       469           703       1.5031084263
       470           703       1.5031550504
       471           703       1.5031671612
       472           703       1.5031525798
       473           703       1.5031733951
       474           703       1.5031540690
       475           703       1.5031728518
       476           703       1.5032277826
       477           703       1.5032328902
       478           703       1.5032131533
       479           703       1.5032359570
       480           703       1.5032684234
       481           703       1.5033208346
       482           703       1.5032912181
       483           703       1.5033238364
       484           703       1.5032943076
       485           703       1.5032513163
       486           703       1.5032147228
       487           703       1.5031663053
       488           703       1.5031903377
       489           703       1.5031627311
       490           703       1.5031809161
       491           703       1.5031907344
       492           703       1.5032171994
       493           703       1.5032123753
       494           703       1.5032241639
       495           703       1.5032729220
       496           703       1.5032577861
       497           703       1.5032277564
       498           703       1.5032933202
       499           703       1.5033006333
       500           703       1.5032878173
       501           703       1.5032954017
       502           703       1.5033107419
       503           703       1.5033202772
       504           703       1.5032778596
       505           703       1.5032605341
       506           703       1.5032469950
       507           703       1.5032454796
       508           703       1.5032402886
       509           703       1.5032157624
       510           703       1.5031643632
       511           703       1.5031729278
       512           703       1.5031116233
       513           703       1.5030911697
       514           703       1.5030888619
       515           703       1.5030455623
       516           703       1.5030261786
       517           703       1.5030705652
       518           703       1.5030701634
       519           703       1.5031010975
       520           703       1.5031224334
       521           703       1.5031200195
       522           703       1.5030803082
       523           703       1.5031236638
       524           703       1.5031144996
       525           703       1.5030911551
       526           703       1.5030772826
       527           703       1.5031112185
       528           703       1.5030848959
       529           703       1.5030763811
       530           703       1.5030681825
       531           703       1.5030420546
       532           703       1.5030662581
       533           703       1.5030573095
       534           703       1.5030008593
       535           703       1.5030229095
       536           703       1.5029899351
       537           703       1.5029758351
       538           703       1.5029566492
       539           703       1.5029216550
       540           703       1.5029699639
       541           703       1.5029903328
       542           703       1.5030285019
       543           703       1.5030174248
       544           703       1.5030026499
       545           703       1.5030173498
       546           703       1.5030264250
       547           703       1.5030827544
       548           703       1.5031072980
       549           703       1.5031441573
       550           703       1.5031721823
       551           703       1.5032011147
       552           703       1.5031355201
       553           703       1.5031362798
       554           703       1.5031146266
       555           703       1.5031496600
       556           703       1.5031657309
       557           703       1.5031562932
       558           703       1.5031398948
       559           703       1.5031540327
       560           703       1.5031441179
       561           703       1.5031540177
       562           703       1.5031476817
       563           703       1.5031337754
       564           703       1.5031373502
       565           703       1.5031187982
       566           703       1.5031599633
       567           703       1.5031618869
       568           703       1.5031023895
       569           703       1.5031503793
       570           703       1.5031723583
       571           703       1.5031424647
       572           703       1.5031440018
       573           703       1.5030892512
       574           703       1.5030976642
       575           703       1.5030775224
       576           703       1.5030687834
       577           703       1.5030538436
       578           703       1.5030480004
       579           703       1.5030379420
       580           703       1.5030516062
       581           703       1.5030542378
       582           703       1.5030405401
       583           703       1.5030230598
       584           703       1.5030361017
       585           703       1.5029600901
       586           703       1.5029300566
       587           703       1.5029007020
       588           703       1.5029271365
       589           703       1.5029141911
       590           703       1.5029015915
       591           703       1.5029214367
       592           703       1.5029490510
       593           703       1.5029901723
       594           703       1.5029869650
       595           703       1.5030272660
       596           703       1.5030121184
       597           703       1.5029832019
       598           703       1.5030304801
       599           703       1.5030637689
       600           703       1.5031155566
       601           703       1.5031596233
       602           703       1.5031691639
       603           703       1.5031706396
       604           703       1.5031483616
       605           703       1.5031798227
       606           703       1.5031768481
       607           703       1.5031480101
       608           703       1.5031426940
       609           703       1.5031814460
       610           703       1.5031994744
       611           703       1.5031634906
       612           703       1.5032407767
       613           703       1.5032843778
       614           703       1.5033021170
       615           703       1.5032910446
       616           703       1.5032799179
       617           703       1.5032789092
       618           703       1.5032509018
       619           703       1.5032551366
       620           703       1.5032833926
       621           703       1.5032953321
       622           703       1.5033115885
       623           703       1.5032842519
       624           703       1.5032812170
       625           703       1.5032837073
       626           703       1.5032946668
       627           703       1.5032832680
       628           703       1.5033263920
       629           703       1.5033132054
       630           703       1.5033102053
       631           703       1.5033332579
       632           703       1.5033985638
       633           703       1.5034265013
       634           703       1.5034176940
       635           703       1.5034444264
       636           703       1.5034353931
       637           703       1.5034365511
       638           703       1.5033836203
       639           703       1.5034026312
       640           703       1.5034323683
       641           703       1.5034584486
       642           703       1.5035363311
       643           703       1.5034707956
       644           703       1.5034880754
       645           703       1.5034898995
       646           703       1.5034469564
       647           703       1.5034552516
       648           703       1.5034576934
       649           703       1.5034432254
       650           703       1.5034545490
       651           703       1.5034631810
       652           703       1.5034950363
       653           703       1.5035337589
       654           703       1.5035409745
       655           703       1.5035576243
       656           703       1.5035367970
       657           703       1.5035416234
       658           703       1.5035687124
       659           703       1.5035519516
       660           703       1.5035384183
       661           703       1.5035471993
       662           703       1.5035447839
       663           703       1.5035551681
       664           703       1.5035613324
       665           703       1.5036202894
       666           703       1.5036257522
       667           703       1.5036475514
       668           703       1.5036429549
       669           703       1.5036875723
       670           703       1.5036824952
       671           703       1.5036844282
       672           703       1.5036635936
       673           703       1.5035978614
       674           703       1.5036047890
       675           703       1.5035734923
       676           703       1.5035890062
       677           703       1.5035636861
       678           703       1.5035772769
       679           703       1.5035756372
       680           703       1.5035841183
       681           703       1.5035614440
       682           703       1.5035824964
       683           703       1.5035671961
       684           703       1.5035572186
       685           703       1.5036018662
       686           703       1.5036048176
       687           703       1.5035739226
       688           703       1.5035787237
       689           703       1.5035893509
       690           703       1.5035611760
       691           703       1.5035813243
       692           703       1.5035862813
       693           703       1.5036086999
       694           703       1.5036158286
       695           703       1.5036683039
       696           703       1.5036716916
       697           703       1.5037173127
       698           703       1.5037421686
       699           703       1.5037285867
       700           703       1.5037040844
       701           703       1.5036720817
       702           703       1.5036803888
       703           703       1.5037139349
       704           703       1.5037356328
       705           703       1.5037517823
       706           703       1.5037542785
       707           703       1.5037824923
       708           703       1.5037750327
       709           703       1.5037965872
       710           703       1.5038449638
       711           703       1.5038420106
       712           703       1.5038805950
       713           703       1.5039013018
       714           703       1.5039176507
       715           703       1.5039148998
       716           703       1.5038932477
       717           703       1.5038710073
       718           703       1.5038729401
       719           703       1.5038868912
       720           703       1.5038871570
       721           703       1.5038762887
       722           703       1.5038771055
       723           703       1.5038932712
       724           703       1.5039082066
       725           703       1.5039366364
       726           703       1.5039548842
       727           703       1.5039301163
       728           703       1.5039889150
       729           703       1.5040145124
       730           703       1.5039689745
       731           703       1.5039665730
       732           703       1.5039521617
       733           703       1.5039595255
       734           703       1.5039523478
       735           703       1.5039524437
       736           703       1.5040000515
       737           703       1.5039792971
       738           703       1.5039767819
       739           703       1.5039728809
       740           703       1.5039846484
       741           703       1.5040258177
       742           703       1.5039970958
       743           703       1.5039957261
       744           703       1.5040344171
       745           703       1.5040525727
       746           703       1.5040610789
       747           703       1.5040490966
       748           703       1.5040694455
       749           703       1.5040356009
       750           703       1.5040536654
       751           703       1.5040986452
       752           703       1.5041594618
       753           703       1.5040837493
       754           703       1.5040855628
       755           703       1.5040805074
       756           703       1.5040438390
       757           703       1.5040713625
       758           703       1.5040550173
       759           703       1.5040571808
       760           703       1.5040909656
       761           703       1.5040628728
       762           703       1.5040405320
       763           703       1.5040299731
       764           703       1.5039993106
       765           703       1.5040253408
       766           703       1.5040011369
       767           703       1.5039864967
       768           703       1.5039992122
       769           703       1.5040279400
       770           703       1.5040272637
       771           703       1.5040940849
       772           703       1.5041204687
       773           703       1.5041996705
       774           703       1.5042725709
       775           703       1.5042953526
       776           703       1.5043465044
       777           703       1.5043621549
       778           703       1.5043151338
       779           703       1.5042780479
       780           703       1.5043281983
       781           703       1.5042985154
       782           703       1.5043114411
       783           703       1.5043212617
       784           703       1.5042950520
       785           703       1.5043046184
       786           703       1.5043026849
       787           703       1.5043693494
       788           703       1.5044042875
       789           703       1.5044094676
       790           703       1.5043353044
       791           703       1.5043593435
       792           703       1.5043816622
       793           703       1.5043868320
       794           703       1.5043898943
       795           703       1.5043406388
       796           703       1.5043748028
       797           703       1.5044212425
       798           703       1.5044174067
       799           703       1.5044241171
       800           703       1.5044154903
       801           703       1.5043836197
       802           703       1.5043628595
       803           703       1.5043441990
       804           703       1.5043346312
       805           703       1.5043540654
       806           703       1.5043399491
       807           703       1.5043191403
       808           703       1.5043444202
       809           703       1.5043592003
       810           703       1.5043196514
       811           703       1.5043042817
       812           703       1.5043204242
       813           703       1.5043603081
       814           703       1.5043532119
       815           703       1.5043367978
       816           703       1.5043184028
       817           703       1.5043238990
       818           703       1.5043005346
       819           703       1.5042581980
       820           703       1.5043046388
       821           703       1.5043248531
       822           703       1.5043478247
       823           703       1.5043618765
       824           703       1.5043395529
       825           703       1.5043897256
       826           703       1.5043621776
       827           703       1.5043742768
       828           703       1.5043791174
       829           703       1.5043843109
       830           703       1.5043747398
       831           703       1.5043757040
       832           703       1.5043663541
       833           703       1.5043834869
       834           703       1.5043569021
       835           703       1.5044027111
       836           703       1.5044220273
       837           703       1.5044302577
       838           703       1.5044631620
       839           703       1.5044274437
       840           703       1.5044704526
       841           703       1.5044903493
       842           703       1.5045419154
       843           703       1.5045058744
       844           703       1.5045015313
       845           703       1.5045158481
       846           703       1.5045462446
       847           703       1.5045603943
       848           703       1.5045532599
       849           703       1.5045840988
       850           703       1.5046318385
       851           703       1.5046590904
       852           703       1.5046529086
       853           703       1.5046390862
       854           703       1.5045839544
       855           703       1.5046101061
       856           703       1.5046042878
       857           703       1.5046656922
       858           703       1.5046930656
       859           703       1.5047339725
       860           703       1.5047383308
       861           703       1.5046845789
       862           703       1.5047329802
       863           703       1.5047428528
       864           703       1.5048203804
       865           703       1.5048549656
       866           703       1.5048668360
       867           703       1.5048944869
       868           703       1.5049273649
       869           703       1.5049666527
       870           703       1.5049805462
       871           703       1.5050114397
       872           703       1.5049876271
       873           703       1.5049690639
       874           703       1.5049951845
       875           703       1.5050169834
       876           703       1.5050114318
       877           703       1.5049813348
       878           703       1.5049489684
       879           703       1.5049617623
       880           703       1.5049388847
       881           703       1.5049009442
       882           703       1.5049412356
       883           703       1.5049255464
       884           703       1.5048783125
       885           703       1.5048534285
       886           703       1.5048046180
       887           703       1.5048569465
       888           703       1.5049104075
       889           703       1.5049095909
       890           703       1.5049290668
       891           703       1.5049552776
       892           703       1.5048891085
       893           703       1.5048487416
       894           703       1.5048287623
       895           703       1.5048157434
       896           703       1.5048504073
       897           703       1.5048800285
       898           703       1.5048602274
       899           703       1.5048724651
       900           703       1.5048723330
       901           703       1.5048921836
       902           703       1.5048796052
       903           703       1.5048823921
       904           703       1.5048165719
       905           703       1.5048334637
       906           703       1.5047834147
       907           703       1.5047635343
       908           703       1.5048161822
       909           703       1.5048216171
       910           703       1.5047975476
       911           703       1.5047808314
       912           703       1.5047645918
       913           703       1.5047611619
       914           703       1.5048052463
       915           703       1.5047859382
       916           703       1.5047965216
       917           703       1.5048078098
       918           703       1.5048423988
       919           703       1.5049075027
       920           703       1.5049135163
       921           703       1.5049087332
       922           703       1.5049616439
       923           703       1.5049069835
       924           703       1.5049652857
       925           703       1.5049416475
       926           703       1.5049656359
       927           703       1.5049641273
       928           703       1.5049423744
       929           703       1.5049524651
       930           703       1.5049847067
       931           703       1.5050135225
       932           703       1.5050301398
       933           703       1.5050966703
       934           703       1.5050513467
       935           703       1.5050596594
       936           703       1.5050689551
       937           703       1.5050594706
       938           703       1.5050690996
       939           703       1.5050706546
       940           703       1.5050743883
       941           703       1.5051124736
       942           703       1.5051891340
       943           703       1.5051687899
       944           703       1.5051405427
       945           703       1.5051849774
       946           703       1.5051698250
       947           703       1.5051871221
       948           703       1.5051578475
       949           703       1.5051871898
       950           703       1.5052266236
       951           703       1.5052455762
       952           703       1.5052513874
       953           703       1.5052823265
       954           703       1.5053191329
       955           703       1.5053263118
       956           703       1.5053419374
       957           703       1.5054058482
       958           703       1.5053415516
       959           703       1.5053394555
       960           703       1.5053128969
       961           703       1.5052826414
       962           703       1.5052579586
       963           703       1.5052810321
       964           703       1.5052973001
       965           703       1.5052707625
       966           703       1.5052431590
       967           703       1.5052828594
       968           703       1.5052804712
       969           703       1.5052645495
       970           703       1.5052764277
       971           703       1.5052753164
       972           703       1.5052938765
       973           703       1.5052611660
       974           703       1.5052643768
       975           703       1.5052946527
       976           703       1.5053099385
       977           703       1.5052827257
       978           703       1.5053602353
       979           703       1.5053817928
       980           703       1.5053637236
       981           703       1.5053794572
       982           703       1.5054331191
       983           703       1.5054543868
       984           703       1.5055036383
       985           703       1.5054717329
       986           703       1.5054592193
       987           703       1.5054055958
       988           703       1.5054234955
       989           703       1.5054127621
       990           703       1.5053803295
       991           703       1.5053786021
       992           703       1.5053810766
       993           703       1.5054399885
       994           703       1.5054466481
       995           703       1.5054472096
       996           703       1.5054558598
       997           703       1.5054492508
       998           703       1.5054598780
       999           703       1.5054332638
      1000           703       1.5054979356
